"date","Pertussis","Pathogenic_bacteria","Common_cold","Fever","Bordetella_pertussis","Airborne_disease","Pertussis_vaccine","Paroxysmal_attack","Syncope_(medicine)","Lymphocytosis"
"2015-05-09","612.0","247.0","691.0","1027.0","171.0","143.0","38.0","95.0","806.0","163.0"
"2015-05-10","632.0","273.0","831.0","1083.0","212.0","169.0","60.0","115.0","733.0","175.0"
"2015-05-11","1129.0","439.0","1228.0","1609.0","297.0","229.0","113.0","154.0","1131.0","308.0"
"2015-05-12","1106.0","609.0","1262.0","1505.0","321.0","289.0","103.0","153.0","1181.0","318.0"
"2015-05-13","1093.0","434.0","1150.0","1506.0","283.0","246.0","66.0","132.0","1094.0","287.0"
"2015-05-14","1020.0","455.0","1149.0","1357.0","293.0","259.0","67.0","140.0","1140.0","297.0"
"2015-05-15","992.0","364.0","1002.0","1108.0","254.0","209.0","67.0","122.0","1067.0","311.0"
"2015-05-16","579.0","253.0","671.0","973.0","184.0","168.0","47.0","89.0","750.0","137.0"
"2015-05-17","574.0","243.0","728.0","1123.0","216.0","175.0","45.0","105.0","810.0","154.0"
"2015-05-18","973.0","408.0","1116.0","1491.0","265.0","298.0","104.0","106.0","1232.0","272.0"
"2015-05-19","942.0","395.0","1171.0","1483.0","251.0","268.0","78.0","140.0","1180.0","303.0"
"2015-05-20","916.0","423.0","1084.0","1365.0","271.0","283.0","84.0","143.0","1171.0","250.0"
"2015-05-21","938.0","347.0","1089.0","1485.0","249.0","229.0","53.0","142.0","1020.0","243.0"
"2015-05-22","907.0","333.0","884.0","1072.0","220.0","195.0","61.0","111.0","960.0","241.0"
"2015-05-23","496.0","228.0","692.0","976.0","200.0","156.0","38.0","99.0","702.0","155.0"
"2015-05-24","554.0","239.0","1049.0","1042.0","177.0","158.0","39.0","96.0","651.0","127.0"
"2015-05-25","756.0","261.0","1028.0","1249.0","211.0","246.0","60.0","103.0","881.0","195.0"
"2015-05-26","1005.0","378.0","1161.0","1464.0","240.0","207.0","45.0","134.0","1032.0","274.0"
"2015-05-27","912.0","366.0","1096.0","1610.0","252.0","220.0","83.0","160.0","1159.0","275.0"
"2015-05-28","896.0","347.0","1084.0","1356.0","290.0","204.0","74.0","159.0","1051.0","306.0"
"2015-05-29","727.0","315.0","928.0","1252.0","199.0","220.0","67.0","98.0","960.0","246.0"
"2015-05-30","495.0","248.0","754.0","1027.0","133.0","144.0","38.0","80.0","713.0","158.0"
"2015-05-31","571.0","227.0","716.0","1053.0","193.0","163.0","46.0","90.0","815.0","152.0"
"2015-06-01","834.0","391.0","1023.0","1374.0","242.0","233.0","64.0","137.0","1065.0","262.0"
"2015-06-02","924.0","378.0","1129.0","1406.0","248.0","266.0","70.0","150.0","1164.0","285.0"
"2015-06-03","960.0","365.0","1122.0","1406.0","268.0","279.0","79.0","106.0","1094.0","281.0"
"2015-06-04","994.0","381.0","1047.0","1307.0","277.0","295.0","119.0","119.0","1127.0","311.0"
"2015-06-05","798.0","308.0","912.0","1199.0","209.0","215.0","68.0","125.0","980.0","207.0"
"2015-06-06","493.0","256.0","772.0","1274.0","163.0","167.0","63.0","78.0","684.0","179.0"
"2015-06-07","569.0","427.0","689.0","1027.0","136.0","170.0","57.0","101.0","685.0","145.0"
"2015-06-08","824.0","424.0","1066.0","1436.0","262.0","248.0","67.0","140.0","1150.0","298.0"
"2015-06-09","966.0","490.0","1127.0","1381.0","289.0","298.0","88.0","137.0","1165.0","305.0"
"2015-06-10","954.0","456.0","1030.0","1347.0","265.0","249.0","71.0","136.0","1136.0","264.0"
"2015-06-11","933.0","366.0","988.0","1198.0","242.0","283.0","71.0","140.0","1078.0","249.0"
"2015-06-12","707.0","324.0","804.0","1122.0","173.0","232.0","62.0","103.0","922.0","216.0"
"2015-06-13","559.0","432.0","668.0","895.0","135.0","157.0","47.0","77.0","690.0","160.0"
"2015-06-14","386.0","262.0","622.0","806.0","161.0","148.0","42.0","99.0","677.0","136.0"
"2015-06-15","430.0","436.0","876.0","1107.0","185.0","227.0","74.0","120.0","1158.0","191.0"
"2015-06-16","546.0","343.0","1074.0","895.0","235.0","215.0","61.0","132.0","1017.0","210.0"
"2015-06-17","356.0","403.0","1000.0","456.0","235.0","196.0","67.0","94.0","852.0","157.0"
"2015-06-18","270.0","361.0","965.0","487.0","196.0","214.0","71.0","119.0","830.0","85.0"
"2015-06-19","220.0","311.0","818.0","449.0","164.0","172.0","50.0","75.0","784.0","71.0"
"2015-06-20","193.0","290.0","570.0","347.0","144.0","117.0","44.0","86.0","502.0","46.0"
"2015-06-21","190.0","293.0","591.0","329.0","148.0","138.0","26.0","50.0","647.0","29.0"
"2015-06-22","275.0","347.0","971.0","485.0","177.0","193.0","63.0","90.0","1088.0","94.0"
"2015-06-23","282.0","384.0","918.0","570.0","203.0","194.0","57.0","110.0","970.0","76.0"
"2015-06-24","332.0","329.0","915.0","692.0","190.0","211.0","65.0","83.0","873.0","162.0"
"2015-06-25","383.0","352.0","835.0","752.0","237.0","203.0","72.0","95.0","900.0","190.0"
"2015-06-26","317.0","250.0","635.0","718.0","172.0","157.0","99.0","83.0","674.0","165.0"
"2015-06-27","265.0","246.0","509.0","638.0","115.0","130.0","42.0","51.0","495.0","113.0"
"2015-06-28","459.0","271.0","618.0","767.0","120.0","137.0","39.0","47.0","507.0","129.0"
"2015-06-29","724.0","330.0","821.0","1022.0","178.0","205.0","71.0","90.0","761.0","202.0"
"2015-06-30","804.0","346.0","832.0","996.0","233.0","177.0","67.0","96.0","1047.0","248.0"
"2015-07-01","805.0","297.0","769.0","1002.0","237.0","213.0","106.0","124.0","822.0","234.0"
"2015-07-02","796.0","326.0","887.0","1017.0","187.0","189.0","88.0","99.0","1029.0","261.0"
"2015-07-03","531.0","271.0","620.0","857.0","125.0","183.0","67.0","78.0","685.0","160.0"
"2015-07-04","391.0","216.0","460.0","673.0","95.0","118.0","38.0","56.0","511.0","99.0"
"2015-07-05","385.0","234.0","596.0","712.0","116.0","131.0","29.0","49.0","570.0","131.0"
"2015-07-06","675.0","309.0","871.0","1108.0","153.0","199.0","90.0","95.0","889.0","247.0"
"2015-07-07","683.0","317.0","796.0","1050.0","158.0","183.0","58.0","97.0","839.0","203.0"
"2015-07-08","716.0","304.0","821.0","1016.0","209.0","272.0","72.0","112.0","961.0","268.0"
"2015-07-09","867.0","328.0","889.0","955.0","382.0","370.0","59.0","86.0","831.0","432.0"
"2015-07-10","594.0","294.0","682.0","846.0","143.0","156.0","61.0","90.0","787.0","224.0"
"2015-07-11","397.0","226.0","512.0","660.0","110.0","115.0","30.0","56.0","540.0","127.0"
"2015-07-12","453.0","263.0","620.0","743.0","138.0","132.0","49.0","63.0","594.0","126.0"
"2015-07-13","709.0","306.0","811.0","973.0","171.0","159.0","73.0","115.0","893.0","267.0"
"2015-07-14","755.0","324.0","927.0","1016.0","156.0","174.0","69.0","115.0","914.0","267.0"
"2015-07-15","763.0","276.0","856.0","951.0","162.0","171.0","66.0","133.0","884.0","249.0"
"2015-07-16","736.0","279.0","748.0","1012.0","140.0","169.0","104.0","97.0","834.0","226.0"
"2015-07-17","638.0","177.0","620.0","882.0","144.0","98.0","63.0","72.0","708.0","196.0"
"2015-07-18","348.0","165.0","518.0","671.0","103.0","121.0","39.0","60.0","505.0","104.0"
"2015-07-19","422.0","148.0","625.0","792.0","96.0","122.0","45.0","48.0","539.0","113.0"
"2015-07-20","696.0","239.0","810.0","1030.0","165.0","190.0","70.0","99.0","940.0","213.0"
"2015-07-21","752.0","267.0","779.0","1028.0","165.0","170.0","86.0","92.0","864.0","275.0"
"2015-07-22","676.0","279.0","803.0","1087.0","177.0","167.0","64.0","121.0","941.0","222.0"
"2015-07-23","618.0","295.0","691.0","1017.0","149.0","209.0","68.0","104.0","823.0","221.0"
"2015-07-24","556.0","224.0","657.0","805.0","155.0","138.0","65.0","89.0","724.0","210.0"
"2015-07-25","414.0","186.0","478.0","690.0","86.0","136.0","42.0","65.0","526.0","126.0"
"2015-07-26","449.0","204.0","565.0","749.0","102.0","142.0","42.0","67.0","516.0","111.0"
"2015-07-27","687.0","249.0","704.0","933.0","184.0","197.0","53.0","97.0","925.0","215.0"
"2015-07-28","762.0","263.0","753.0","1041.0","166.0","166.0","62.0","118.0","912.0","231.0"
"2015-07-29","646.0","302.0","804.0","1073.0","169.0","167.0","80.0","112.0","925.0","241.0"
"2015-07-30","653.0","258.0","713.0","1020.0","171.0","188.0","73.0","91.0","831.0","212.0"
"2015-07-31","561.0","244.0","637.0","786.0","130.0","139.0","49.0","80.0","758.0","231.0"
"2015-08-01","399.0","197.0","536.0","714.0","107.0","129.0","55.0","58.0","506.0","138.0"
"2015-08-02","561.0","190.0","547.0","779.0","170.0","137.0","38.0","67.0","532.0","113.0"
"2015-08-03","876.0","235.0","621.0","882.0","136.0","154.0","27.0","65.0","744.0","181.0"
"2015-08-04","833.0","328.0","905.0","1069.0","161.0","163.0","72.0","84.0","890.0","216.0"
"2015-08-05","747.0","267.0","785.0","943.0","173.0","214.0","61.0","85.0","835.0","238.0"
"2015-08-06","704.0","244.0","777.0","900.0","204.0","163.0","64.0","86.0","801.0","220.0"
"2015-08-07","581.0","248.0","613.0","874.0","166.0","150.0","86.0","86.0","699.0","159.0"
"2015-08-08","436.0","168.0","520.0","712.0","115.0","112.0","53.0","62.0","495.0","119.0"
"2015-08-09","479.0","191.0","710.0","763.0","102.0","112.0","46.0","49.0","505.0","104.0"
"2015-08-10","572.0","248.0","727.0","921.0","138.0","163.0","50.0","71.0","790.0","216.0"
"2015-08-11","644.0","283.0","776.0","999.0","162.0","168.0","58.0","81.0","802.0","207.0"
"2015-08-12","581.0","269.0","736.0","868.0","175.0","198.0","47.0","86.0","804.0","225.0"
"2015-08-13","657.0","235.0","743.0","867.0","174.0","180.0","58.0","87.0","727.0","240.0"
"2015-08-14","481.0","207.0","599.0","843.0","144.0","165.0","54.0","66.0","643.0","155.0"
"2015-08-15","420.0","165.0","524.0","688.0","95.0","121.0","37.0","55.0","477.0","101.0"
"2015-08-16","512.0","217.0","586.0","791.0","120.0","149.0","45.0","56.0","537.0","121.0"
"2015-08-17","714.0","249.0","800.0","916.0","169.0","160.0","58.0","98.0","851.0","208.0"
"2015-08-18","653.0","252.0","882.0","1039.0","179.0","186.0","52.0","110.0","883.0","253.0"
"2015-08-19","714.0","259.0","850.0","1063.0","210.0","210.0","61.0","108.0","864.0","186.0"
"2015-08-20","717.0","262.0","798.0","894.0","195.0","178.0","48.0","88.0","841.0","209.0"
"2015-08-21","614.0","227.0","657.0","781.0","144.0","175.0","66.0","72.0","687.0","158.0"
"2015-08-22","430.0","160.0","517.0","688.0","90.0","155.0","54.0","63.0","500.0","143.0"
"2015-08-23","476.0","170.0","542.0","795.0","104.0","156.0","44.0","67.0","618.0","122.0"
"2015-08-24","785.0","244.0","811.0","1048.0","146.0","277.0","55.0","95.0","859.0","206.0"
"2015-08-25","733.0","272.0","863.0","1048.0","192.0","187.0","70.0","106.0","841.0","229.0"
"2015-08-26","755.0","390.0","866.0","1059.0","170.0","238.0","58.0","102.0","838.0","218.0"
"2015-08-27","954.0","276.0","758.0","987.0","194.0","212.0","58.0","98.0","791.0","227.0"
"2015-08-28","768.0","218.0","700.0","874.0","156.0","185.0","51.0","97.0","668.0","193.0"
"2015-08-29","447.0","215.0","575.0","701.0","114.0","148.0","37.0","58.0","522.0","111.0"
"2015-08-30","509.0","198.0","640.0","832.0","96.0","176.0","31.0","65.0","607.0","139.0"
"2015-08-31","704.0","341.0","893.0","1058.0","187.0","205.0","47.0","109.0","805.0","204.0"
"2015-09-01","777.0","291.0","950.0","1088.0","184.0","198.0","60.0","121.0","779.0","240.0"
"2015-09-02","818.0","402.0","965.0","1133.0","224.0","234.0","59.0","97.0","801.0","253.0"
"2015-09-03","2004.0","321.0","904.0","1200.0","236.0","218.0","66.0","108.0","788.0","197.0"
"2015-09-04","876.0","284.0","838.0","986.0","197.0","163.0","68.0","95.0","702.0","223.0"
"2015-09-05","495.0","213.0","645.0","788.0","150.0","145.0","53.0","70.0","510.0","155.0"
"2015-09-06","508.0","230.0","742.0","783.0","147.0","165.0","35.0","82.0","500.0","124.0"
"2015-09-07","691.0","329.0","935.0","1066.0","199.0","192.0","61.0","107.0","679.0","214.0"
"2015-09-08","976.0","443.0","1065.0","1240.0","241.0","260.0","85.0","105.0","854.0","255.0"
"2015-09-09","1057.0","420.0","1040.0","1244.0","257.0","208.0","74.0","100.0","806.0","249.0"
"2015-09-10","906.0","422.0","1056.0","1119.0","227.0","232.0","67.0","101.0","861.0","269.0"
"2015-09-11","879.0","1013.0","946.0","931.0","243.0","172.0","69.0","117.0","850.0","225.0"
"2015-09-12","447.0","266.0","753.0","803.0","115.0","164.0","40.0","67.0","506.0","143.0"
"2015-09-13","574.0","258.0","773.0","845.0","143.0","192.0","40.0","87.0","538.0","136.0"
"2015-09-14","875.0","450.0","1215.0","1344.0","249.0","251.0","65.0","120.0","888.0","263.0"
"2015-09-15","842.0","459.0","1193.0","1302.0","244.0","222.0","69.0","119.0","881.0","233.0"
"2015-09-16","744.0","359.0","1042.0","963.0","205.0","167.0","74.0","74.0","753.0","236.0"
"2015-09-17","824.0","452.0","1183.0","1241.0","224.0","231.0","111.0","92.0","772.0","277.0"
"2015-09-18","754.0","313.0","1090.0","1064.0","182.0","188.0","66.0","90.0","736.0","226.0"
"2015-09-19","526.0","226.0","864.0","829.0","142.0","153.0","33.0","62.0","584.0","128.0"
"2015-09-20","566.0","299.0","880.0","955.0","155.0","177.0","26.0","68.0","642.0","143.0"
"2015-09-21","802.0","376.0","1300.0","1196.0","222.0","262.0","62.0","99.0","870.0","273.0"
"2015-09-22","784.0","454.0","1257.0","1280.0","243.0","243.0","84.0","87.0","908.0","281.0"
"2015-09-23","748.0","415.0","1227.0","1238.0","256.0","246.0","80.0","86.0","831.0","253.0"
"2015-09-24","774.0","418.0","1550.0","1016.0","185.0","210.0","68.0","109.0","807.0","240.0"
"2015-09-25","745.0","409.0","1143.0","1049.0","219.0","172.0","73.0","74.0","666.0","188.0"
"2015-09-26","480.0","247.0","835.0","800.0","147.0","164.0","29.0","68.0","494.0","123.0"
"2015-09-27","446.0","294.0","892.0","945.0","152.0","166.0","47.0","74.0","489.0","151.0"
"2015-09-28","766.0","453.0","1389.0","1101.0","257.0","231.0","58.0","96.0","854.0","323.0"
"2015-09-29","893.0","474.0","1292.0","1205.0","217.0","253.0","82.0","125.0","882.0","278.0"
"2015-09-30","910.0","427.0","1233.0","1351.0","211.0","219.0","74.0","103.0","829.0","257.0"
"2015-10-01","925.0","403.0","1267.0","1187.0","232.0","238.0","85.0","105.0","787.0","232.0"
"2015-10-02","762.0","330.0","1222.0","1086.0","178.0","182.0","58.0","89.0","753.0","198.0"
"2015-10-03","504.0","212.0","916.0","834.0","140.0","150.0","34.0","68.0","642.0","123.0"
"2015-10-04","542.0","262.0","936.0","968.0","160.0","162.0","59.0","81.0","726.0","137.0"
"2015-10-05","770.0","439.0","1311.0","1260.0","253.0","219.0","55.0","103.0","1138.0","233.0"
"2015-10-06","906.0","557.0","1463.0","1385.0","243.0","283.0","97.0","127.0","1102.0","269.0"
"2015-10-07","829.0","503.0","1403.0","1320.0","285.0","241.0","82.0","118.0","1043.0","280.0"
"2015-10-08","898.0","469.0","1325.0","1257.0","246.0","227.0","72.0","108.0","996.0","257.0"
"2015-10-09","784.0","421.0","1194.0","1130.0","189.0","191.0","61.0","84.0","925.0","200.0"
"2015-10-10","524.0","214.0","822.0","848.0","166.0","131.0","38.0","59.0","857.0","133.0"
"2015-10-11","632.0","331.0","1047.0","1082.0","184.0","156.0","54.0","61.0","794.0","151.0"
"2015-10-13","1002.0","446.0","1374.0","1275.0","260.0","342.0","89.0","115.0","1121.0","251.0"
"2015-10-14","993.0","423.0","1296.0","1142.0","286.0","200.0","69.0","125.0","1052.0","231.0"
"2015-10-15","1090.0","425.0","1313.0","1190.0","249.0","307.0","53.0","101.0","1027.0","248.0"
"2015-10-16","839.0","343.0","1188.0","1093.0","262.0","220.0","57.0","98.0","945.0","253.0"
"2015-10-17","609.0","241.0","804.0","922.0","183.0","139.0","55.0","69.0","825.0","161.0"
"2015-10-18","603.0","290.0","940.0","916.0","218.0","189.0","50.0","78.0","816.0","151.0"
"2015-10-19","927.0","405.0","1295.0","1209.0","259.0","315.0","98.0","91.0","1131.0","255.0"
"2015-10-20","993.0","472.0","1288.0","1170.0","274.0","278.0","91.0","82.0","1110.0","266.0"
"2015-10-21","958.0","415.0","1184.0","1269.0","251.0","293.0","79.0","111.0","1030.0","240.0"
"2015-10-22","838.0","380.0","1156.0","1107.0","241.0","263.0","80.0","70.0","947.0","219.0"
"2015-10-23","822.0","338.0","1072.0","991.0","246.0","221.0","78.0","93.0","936.0","209.0"
"2015-10-24","537.0","223.0","835.0","787.0","152.0","173.0","36.0","69.0","1618.0","123.0"
"2015-10-25","581.0","281.0","922.0","975.0","183.0","166.0","52.0","79.0","1869.0","134.0"
"2015-10-26","951.0","433.0","1357.0","1218.0","286.0","311.0","83.0","100.0","1418.0","271.0"
"2015-10-27","1047.0","432.0","1392.0","1302.0","325.0","288.0","109.0","114.0","1214.0","286.0"
"2015-10-28","951.0","467.0","1353.0","1333.0","308.0","290.0","62.0","90.0","1189.0","273.0"
"2015-10-29","2467.0","864.0","1265.0","3246.0","308.0","303.0","86.0","89.0","1072.0","237.0"
"2015-10-30","1152.0","356.0","1061.0","1191.0","311.0","217.0","87.0","74.0","907.0","233.0"
"2015-10-31","532.0","247.0","768.0","872.0","180.0","160.0","57.0","68.0","617.0","167.0"
"2015-11-01","569.0","420.0","815.0","876.0","228.0","171.0","39.0","54.0","628.0","138.0"
"2015-11-02","867.0","421.0","1217.0","1215.0","261.0","260.0","67.0","95.0","981.0","237.0"
"2015-11-03","961.0","507.0","1232.0","1251.0","264.0","293.0","63.0","107.0","1023.0","238.0"
"2015-11-04","1026.0","502.0","1341.0","1351.0","313.0","294.0","71.0","115.0","966.0","258.0"
"2015-11-05","1001.0","512.0","1337.0","1246.0","283.0","325.0","75.0","111.0","930.0","240.0"
"2015-11-06","1048.0","413.0","1081.0","1090.0","263.0","225.0","85.0","62.0","851.0","209.0"
"2015-11-07","711.0","234.0","769.0","911.0","202.0","187.0","61.0","76.0","824.0","155.0"
"2015-11-08","644.0","292.0","835.0","1044.0","231.0","207.0","51.0","80.0","819.0","154.0"
"2015-11-09","1040.0","471.0","1768.0","1252.0","328.0","228.0","75.0","98.0","1054.0","254.0"
"2015-11-10","1021.0","542.0","1381.0","1135.0","335.0","233.0","70.0","107.0","1008.0","213.0"
"2015-11-11","861.0","462.0","1154.0","1103.0","293.0","222.0","76.0","105.0","985.0","211.0"
"2015-11-12","980.0","391.0","1193.0","1161.0","338.0","237.0","70.0","116.0","1145.0","236.0"
"2015-11-13","1133.0","379.0","1036.0","916.0","293.0","185.0","56.0","85.0","937.0","231.0"
"2015-11-14","692.0","289.0","763.0","876.0","224.0","126.0","92.0","65.0","1002.0","124.0"
"2015-11-15","734.0","283.0","825.0","866.0","253.0","180.0","57.0","73.0","861.0","142.0"
"2015-11-16","1028.0","476.0","1261.0","1128.0","324.0","234.0","80.0","121.0","1129.0","264.0"
"2015-11-17","1175.0","571.0","1420.0","1253.0","280.0","251.0","102.0","115.0","1090.0","247.0"
"2015-11-18","1098.0","495.0","1329.0","1245.0","306.0","242.0","98.0","96.0","1062.0","260.0"
"2015-11-19","1005.0","477.0","1234.0","1209.0","333.0","246.0","86.0","106.0","944.0","234.0"
"2015-11-20","927.0","415.0","1071.0","1062.0","276.0","226.0","80.0","85.0","862.0","200.0"
"2015-11-21","567.0","327.0","732.0","746.0","148.0","163.0","49.0","54.0","682.0","121.0"
"2015-11-22","569.0","372.0","899.0","873.0","206.0","194.0","56.0","58.0","742.0","137.0"
"2015-11-23","1001.0","474.0","1417.0","1162.0","287.0","225.0","77.0","83.0","1061.0","301.0"
"2015-11-24","858.0","510.0","1254.0","1152.0","284.0","233.0","89.0","94.0","912.0","237.0"
"2015-11-25","836.0","395.0","1126.0","1006.0","208.0","200.0","71.0","79.0","873.0","246.0"
"2015-11-26","697.0","360.0","995.0","1032.0","175.0","200.0","54.0","69.0","672.0","186.0"
"2015-11-27","707.0","272.0","849.0","896.0","146.0","146.0","31.0","56.0","681.0","187.0"
"2015-11-28","577.0","271.0","829.0","827.0","191.0","154.0","38.0","47.0","588.0","140.0"
"2015-11-29","591.0","315.0","920.0","936.0","189.0","205.0","48.0","66.0","666.0","156.0"
"2015-11-30","940.0","451.0","1360.0","1213.0","269.0","294.0","67.0","82.0","914.0","249.0"
"2015-12-01","985.0","452.0","1426.0","1289.0","311.0","290.0","71.0","92.0","976.0","287.0"
"2015-12-02","990.0","505.0","1361.0","1209.0","360.0","245.0","86.0","82.0","903.0","230.0"
"2015-12-03","973.0","469.0","1336.0","1130.0","391.0","301.0","88.0","85.0","856.0","227.0"
"2015-12-04","1348.0","435.0","1214.0","970.0","391.0","259.0","63.0","91.0","806.0","233.0"
