"date","Haemophilus","Haemophilus_influenzae","Gram-negative_bacteria","Facultative_anaerobic_organism","Epiglottitis","Cellulitis","Meningitis","Pathogenic_bacteria","Hib_vaccine","Osteomyelitis"
"2015-03-02","139.0","977.0","1774.0","546.0","269.0","1256.0","2997.0","581.0","353.0","965.0"
"2015-03-03","158.0","1033.0","1909.0","596.0","288.0","1376.0","3127.0","570.0","352.0","1037.0"
"2015-03-04","135.0","979.0","1892.0","569.0","295.0","1365.0","2990.0","517.0","327.0","984.0"
"2015-03-05","179.0","1080.0","1759.0","569.0","301.0","1387.0","3330.0","529.0","306.0","918.0"
"2015-03-06","145.0","872.0","1474.0","432.0","256.0","1193.0","2539.0","525.0","248.0","874.0"
"2015-03-07","87.0","602.0","1008.0","279.0","229.0","1035.0","2072.0","308.0","171.0","686.0"
"2015-03-08","113.0","636.0","1110.0","374.0","298.0","1075.0","2218.0","343.0","218.0","725.0"
"2015-03-09","176.0","1043.0","1657.0","581.0","304.0","1624.0","3182.0","450.0","299.0","1156.0"
"2015-03-10","182.0","953.0","1602.0","567.0","322.0","1573.0","3226.0","484.0","370.0","1259.0"
"2015-03-11","148.0","964.0","1694.0","592.0","330.0","1465.0","3012.0","472.0","369.0","1124.0"
"2015-03-12","166.0","906.0","1651.0","541.0","362.0","1494.0","3071.0","430.0","278.0","1139.0"
"2015-03-13","119.0","856.0","1431.0","391.0","276.0","1292.0","4279.0","402.0","268.0","947.0"
"2015-03-14","72.0","531.0","943.0","332.0","208.0","991.0","2969.0","265.0","161.0","674.0"
"2015-03-15","110.0","647.0","1062.0","366.0","262.0","1029.0","2625.0","282.0","172.0","675.0"
"2015-03-16","161.0","932.0","1627.0","516.0","295.0","1435.0","4637.0","516.0","295.0","965.0"
"2015-03-17","157.0","1018.0","1759.0","565.0","325.0","1659.0","3484.0","442.0","331.0","1076.0"
"2015-03-18","170.0","888.0","1772.0","502.0","320.0","1487.0","3160.0","473.0","344.0","976.0"
"2015-03-19","144.0","930.0","1601.0","517.0","316.0","1560.0","2919.0","372.0","307.0","1021.0"
"2015-03-20","146.0","794.0","1376.0","345.0","249.0","1291.0","3215.0","398.0","266.0","884.0"
"2015-03-21","92.0","585.0","925.0","260.0","235.0","904.0","2977.0","229.0","177.0","612.0"
"2015-03-22","74.0","622.0","1071.0","385.0","201.0","1037.0","2226.0","267.0","164.0","647.0"
"2015-03-23","154.0","906.0","1625.0","474.0","278.0","1517.0","3219.0","448.0","280.0","1004.0"
"2015-03-24","147.0","907.0","1806.0","560.0","345.0","1484.0","3265.0","497.0","314.0","1078.0"
"2015-03-25","157.0","1066.0","1729.0","514.0","434.0","1536.0","3401.0","442.0","336.0","1046.0"
"2015-03-26","142.0","942.0","1505.0","514.0","303.0","1389.0","2895.0","491.0","287.0","939.0"
"2015-03-27","127.0","792.0","1299.0","372.0","281.0","1221.0","7249.0","357.0","313.0","909.0"
"2015-03-28","91.0","520.0","836.0","198.0","206.0","892.0","5092.0","274.0","194.0","558.0"
"2015-03-29","87.0","634.0","1064.0","304.0","248.0","939.0","4566.0","265.0","196.0","627.0"
"2015-03-30","163.0","910.0","1620.0","465.0","324.0","1373.0","5017.0","546.0","287.0","922.0"
"2015-03-31","167.0","941.0","1770.0","544.0","312.0","1615.0","4187.0","533.0","327.0","1095.0"
"2015-04-01","127.0","861.0","1639.0","440.0","298.0","1362.0","3710.0","409.0","274.0","1038.0"
"2015-04-02","116.0","799.0","1499.0","380.0","429.0","1353.0","3451.0","386.0","239.0","882.0"
"2015-04-03","118.0","648.0","1124.0","292.0","255.0","1118.0","2729.0","300.0","218.0","739.0"
"2015-04-04","95.0","565.0","880.0","313.0","224.0","960.0","2394.0","257.0","149.0","598.0"
"2015-04-05","88.0","492.0","996.0","250.0","212.0","812.0","2289.0","249.0","125.0","619.0"
"2015-04-06","134.0","784.0","1490.0","417.0","244.0","1584.0","3344.0","375.0","269.0","923.0"
"2015-04-07","168.0","907.0","1562.0","488.0","323.0","1678.0","3843.0","536.0","325.0","977.0"
"2015-04-08","203.0","979.0","1621.0","485.0","303.0","1457.0","3926.0","533.0","309.0","1066.0"
"2015-04-09","156.0","851.0","1612.0","589.0","314.0","1378.0","4698.0","486.0","269.0","1005.0"
"2015-04-10","141.0","794.0","1474.0","426.0","268.0","1391.0","4600.0","439.0","260.0","876.0"
"2015-04-11","80.0","545.0","885.0","266.0","190.0","957.0","2761.0","225.0","130.0","676.0"
"2015-04-12","111.0","653.0","1068.0","326.0","238.0","1015.0","2823.0","441.0","182.0","1394.0"
"2015-04-13","183.0","980.0","1725.0","489.0","362.0","1887.0","4424.0","597.0","340.0","983.0"
"2015-04-14","155.0","899.0","1732.0","468.0","307.0","1382.0","3853.0","513.0","321.0","980.0"
"2015-04-15","175.0","981.0","1774.0","518.0","365.0","1385.0","3821.0","558.0","325.0","1026.0"
"2015-04-16","146.0","1089.0","1700.0","454.0","296.0","1436.0","3514.0","436.0","338.0","969.0"
"2015-04-17","154.0","876.0","1402.0","358.0","300.0","1271.0","3529.0","392.0","278.0","837.0"
"2015-04-18","102.0","586.0","958.0","270.0","242.0","1264.0","2075.0","377.0","190.0","756.0"
"2015-04-19","154.0","695.0","1067.0","301.0","269.0","1180.0","2282.0","308.0","166.0","717.0"
"2015-04-20","149.0","1143.0","1713.0","454.0","390.0","1548.0","3242.0","521.0","341.0","1048.0"
"2015-04-21","150.0","1057.0","1807.0","581.0","388.0","1669.0","4184.0","509.0","341.0","1025.0"
"2015-04-22","188.0","1041.0","1798.0","583.0","336.0","1505.0","3869.0","571.0","319.0","1037.0"
"2015-04-23","155.0","1068.0","1862.0","501.0","292.0","1398.0","3561.0","427.0","320.0","970.0"
"2015-04-24","156.0","931.0","1474.0","413.0","321.0","1367.0","3209.0","378.0","286.0","866.0"
"2015-04-25","122.0","644.0","1042.0","351.0","195.0","998.0","2033.0","255.0","187.0","625.0"
"2015-04-26","113.0","682.0","1198.0","341.0","234.0","870.0","2143.0","303.0","189.0","643.0"
"2015-04-27","205.0","1038.0","1738.0","571.0","276.0","1509.0","2906.0","461.0","337.0","941.0"
"2015-04-28","167.0","968.0","1812.0","531.0","307.0","1478.0","3184.0","451.0","294.0","1063.0"
"2015-04-29","192.0","947.0","1736.0","511.0","315.0","1514.0","3173.0","494.0","335.0","1004.0"
"2015-04-30","154.0","887.0","1562.0","387.0","334.0","1357.0","2762.0","385.0","350.0","895.0"
"2015-05-01","136.0","846.0","1204.0","359.0","283.0","1118.0","2541.0","385.0","263.0","806.0"
"2015-05-02","93.0","549.0","885.0","244.0","198.0","904.0","1821.0","225.0","168.0","570.0"
"2015-05-03","86.0","633.0","1081.0","280.0","240.0","961.0","1927.0","375.0","157.0","548.0"
"2015-05-04","162.0","922.0","1625.0","447.0","299.0","1413.0","2785.0","473.0","341.0","901.0"
"2015-05-05","175.0","1002.0","1783.0","508.0","318.0","1518.0","2843.0","507.0","330.0","1007.0"
"2015-05-06","233.0","1011.0","1663.0","484.0","311.0","1446.0","3450.0","425.0","345.0","999.0"
"2015-05-07","166.0","951.0","1675.0","463.0","276.0","1487.0","2748.0","419.0","304.0","840.0"
"2015-05-08","133.0","758.0","1295.0","366.0","266.0","1183.0","2413.0","339.0","303.0","734.0"
"2015-05-09","82.0","492.0","840.0","236.0","164.0","967.0","1664.0","247.0","147.0","564.0"
"2015-05-10","102.0","535.0","1092.0","263.0","200.0","920.0","1815.0","273.0","135.0","516.0"
"2015-05-11","140.0","970.0","1517.0","484.0","298.0","1583.0","2813.0","439.0","307.0","818.0"
"2015-05-12","137.0","938.0","1532.0","458.0","276.0","1591.0","3092.0","609.0","322.0","883.0"
"2015-05-13","171.0","902.0","1427.0","391.0","291.0","1500.0","2692.0","434.0","318.0","885.0"
"2015-05-14","147.0","786.0","1430.0","363.0","267.0","1537.0","2560.0","455.0","324.0","896.0"
"2015-05-15","124.0","762.0","1211.0","339.0","240.0","1356.0","2371.0","364.0","288.0","861.0"
"2015-05-16","88.0","515.0","817.0","233.0","169.0","971.0","1680.0","253.0","193.0","591.0"
"2015-05-17","76.0","573.0","979.0","297.0","224.0","939.0","2018.0","243.0","172.0","539.0"
"2015-05-18","120.0","928.0","1448.0","346.0","261.0","1746.0","2632.0","408.0","301.0","861.0"
"2015-05-19","167.0","813.0","1374.0","383.0","280.0","1569.0","2774.0","395.0","307.0","847.0"
"2015-05-20","143.0","896.0","1350.0","361.0","260.0","1491.0","2555.0","423.0","326.0","849.0"
"2015-05-21","145.0","819.0","1370.0","337.0","303.0","1412.0","2683.0","347.0","334.0","817.0"
"2015-05-22","93.0","747.0","1098.0","282.0","227.0","1307.0","2404.0","333.0","282.0","712.0"
"2015-05-23","72.0","623.0","765.0","196.0","174.0","1224.0","1799.0","228.0","147.0","477.0"
"2015-05-24","89.0","778.0","889.0","250.0","191.0","982.0","1777.0","239.0","153.0","533.0"
"2015-05-25","106.0","810.0","1037.0","277.0","205.0","1259.0","2201.0","261.0","233.0","705.0"
"2015-05-26","135.0","1019.0","1308.0","372.0","243.0","1780.0","2645.0","378.0","327.0","762.0"
"2015-05-27","153.0","933.0","1376.0","385.0","292.0","1789.0","2626.0","366.0","356.0","858.0"
"2015-05-28","117.0","715.0","1393.0","320.0","246.0","1528.0","2648.0","347.0","339.0","813.0"
"2015-05-29","135.0","631.0","1102.0","280.0","212.0","1404.0","2351.0","315.0","276.0","688.0"
"2015-05-30","72.0","477.0","827.0","177.0","184.0","1081.0","1774.0","248.0","172.0","540.0"
"2015-05-31","96.0","498.0","931.0","249.0","177.0","1079.0","2078.0","227.0","196.0","607.0"
"2015-06-01","151.0","828.0","1374.0","313.0","272.0","1484.0","2736.0","391.0","309.0","1106.0"
"2015-06-02","136.0","733.0","1317.0","322.0","239.0","1612.0","2948.0","378.0","352.0","1065.0"
"2015-06-03","145.0","778.0","1474.0","342.0","266.0","1388.0","2737.0","365.0","340.0","915.0"
"2015-06-04","116.0","832.0","1427.0","337.0","264.0","1455.0","2917.0","381.0","318.0","1142.0"
"2015-06-05","111.0","698.0","1078.0","266.0","215.0","1361.0","2259.0","308.0","258.0","874.0"
"2015-06-06","79.0","415.0","723.0","213.0","187.0","947.0","1667.0","256.0","188.0","534.0"
"2015-06-07","80.0","501.0","993.0","212.0","190.0","932.0","1722.0","427.0","183.0","511.0"
"2015-06-08","124.0","759.0","1322.0","365.0","251.0","1561.0","2655.0","424.0","309.0","877.0"
"2015-06-09","132.0","820.0","1404.0","307.0","239.0","1444.0","4153.0","490.0","328.0","861.0"
"2015-06-10","147.0","825.0","1352.0","365.0","279.0","1464.0","4051.0","456.0","318.0","873.0"
"2015-06-11","119.0","757.0","1381.0","307.0","254.0","1382.0","2741.0","366.0","315.0","910.0"
"2015-06-12","109.0","598.0","1069.0","261.0","188.0","1186.0","2392.0","324.0","265.0","654.0"
"2015-06-13","70.0","476.0","802.0","228.0","191.0","977.0","1715.0","432.0","158.0","577.0"
"2015-06-14","89.0","438.0","801.0","208.0","223.0","1082.0","1593.0","262.0","177.0","612.0"
"2015-06-15","115.0","717.0","1335.0","340.0","243.0","1500.0","2189.0","436.0","298.0","769.0"
"2015-06-16","116.0","743.0","1259.0","345.0","262.0","1552.0","2337.0","343.0","371.0","771.0"
"2015-06-17","108.0","674.0","1286.0","287.0","218.0","1471.0","1853.0","403.0","326.0","741.0"
"2015-06-18","120.0","699.0","1200.0","295.0","234.0","1480.0","2096.0","361.0","297.0","685.0"
"2015-06-19","106.0","505.0","966.0","234.0","192.0","1338.0","1926.0","311.0","228.0","603.0"
"2015-06-20","60.0","405.0","645.0","158.0","163.0","1172.0","1386.0","290.0","169.0","447.0"
"2015-06-21","63.0","379.0","638.0","175.0","138.0","956.0","1984.0","293.0","161.0","482.0"
"2015-06-22","114.0","653.0","1118.0","278.0","246.0","1560.0","2222.0","347.0","369.0","712.0"
"2015-06-23","119.0","652.0","1105.0","268.0","248.0","1571.0","2078.0","384.0","299.0","655.0"
"2015-06-24","114.0","587.0","1055.0","275.0","243.0","1439.0","1924.0","329.0","305.0","725.0"
"2015-06-25","117.0","676.0","1022.0","286.0","211.0","1568.0","2014.0","352.0","281.0","678.0"
"2015-06-26","92.0","483.0","838.0","189.0","185.0","1307.0","1577.0","250.0","214.0","532.0"
"2015-06-27","57.0","322.0","544.0","145.0","142.0","878.0","1182.0","246.0","148.0","322.0"
"2015-06-28","69.0","369.0","540.0","173.0","150.0","937.0","1220.0","271.0","138.0","394.0"
"2015-06-29","93.0","561.0","890.0","225.0","202.0","1388.0","1822.0","330.0","292.0","560.0"
"2015-06-30","114.0","646.0","998.0","275.0","234.0","1382.0","1895.0","346.0","380.0","561.0"
"2015-07-01","144.0","639.0","940.0","227.0","209.0","1360.0","1732.0","297.0","344.0","653.0"
"2015-07-02","130.0","665.0","976.0","256.0","214.0","1223.0","1736.0","326.0","267.0","638.0"
"2015-07-03","93.0","461.0","698.0","188.0","191.0","1018.0","1464.0","271.0","155.0","470.0"
"2015-07-04","77.0","337.0","562.0","144.0","200.0","912.0","1138.0","216.0","135.0","375.0"
"2015-07-05","107.0","352.0","607.0","168.0","222.0","861.0","1184.0","234.0","130.0","366.0"
"2015-07-06","105.0","588.0","921.0","259.0","224.0","1469.0","1665.0","309.0","279.0","564.0"
"2015-07-07","113.0","609.0","1010.0","226.0","229.0","1473.0","1806.0","317.0","283.0","631.0"
"2015-07-08","215.0","726.0","1458.0","288.0","248.0","1418.0","1991.0","304.0","283.0","693.0"
"2015-07-09","124.0","790.0","1061.0","420.0","397.0","1314.0","1750.0","328.0","232.0","615.0"
"2015-07-10","111.0","501.0","850.0","166.0","186.0","1195.0","1586.0","294.0","214.0","557.0"
"2015-07-11","77.0","311.0","518.0","126.0","162.0","3308.0","1181.0","226.0","136.0","367.0"
"2015-07-12","78.0","396.0","603.0","155.0","157.0","1037.0","1264.0","263.0","153.0","447.0"
"2015-07-13","123.0","522.0","1033.0","218.0","214.0","1594.0","1870.0","306.0","227.0","574.0"
"2015-07-14","100.0","597.0","1002.0","205.0","196.0","1840.0","1781.0","324.0","271.0","674.0"
"2015-07-15","122.0","559.0","1030.0","215.0","222.0","1553.0","2229.0","276.0","262.0","671.0"
"2015-07-16","121.0","520.0","906.0","190.0","239.0","1432.0","1847.0","279.0","233.0","602.0"
"2015-07-17","112.0","451.0","761.0","179.0","155.0","1227.0","1499.0","177.0","197.0","515.0"
"2015-07-18","56.0","360.0","579.0","163.0","168.0","898.0","1226.0","165.0","134.0","389.0"
"2015-07-19","83.0","342.0","615.0","143.0","182.0","867.0","1500.0","148.0","120.0","475.0"
"2015-07-20","121.0","599.0","1019.0","241.0","237.0","1787.0","1958.0","239.0","262.0","651.0"
"2015-07-21","99.0","545.0","982.0","228.0","198.0","1345.0","1863.0","267.0","230.0","669.0"
"2015-07-22","91.0","575.0","1053.0","209.0","190.0","1288.0","1938.0","279.0","285.0","691.0"
"2015-07-23","100.0","541.0","969.0","236.0","210.0","1137.0","1672.0","295.0","282.0","634.0"
"2015-07-24","73.0","482.0","792.0","197.0","164.0","1051.0","1478.0","224.0","268.0","551.0"
"2015-07-25","73.0","349.0","587.0","167.0","162.0","774.0","1224.0","186.0","133.0","398.0"
"2015-07-26","79.0","338.0","591.0","173.0","143.0","770.0","1252.0","204.0","115.0","368.0"
"2015-07-27","105.0","545.0","988.0","213.0","250.0","1239.0","1703.0","249.0","223.0","513.0"
"2015-07-28","113.0","594.0","1048.0","238.0","168.0","1244.0","1845.0","263.0","247.0","635.0"
"2015-07-29","111.0","538.0","1112.0","223.0","222.0","1257.0","2045.0","302.0","255.0","626.0"
"2015-07-30","89.0","522.0","1081.0","240.0","187.0","1224.0","2073.0","258.0","232.0","641.0"
"2015-07-31","89.0","409.0","860.0","161.0","165.0","1109.0","1733.0","244.0","212.0","566.0"
"2015-08-01","47.0","327.0","608.0","112.0","125.0","861.0","1757.0","197.0","152.0","472.0"
"2015-08-02","63.0","332.0","761.0","157.0","126.0","763.0","1429.0","190.0","103.0","411.0"
"2015-08-03","70.0","447.0","900.0","172.0","176.0","1017.0","1772.0","235.0","188.0","546.0"
"2015-08-04","89.0","612.0","1267.0","233.0","196.0","1295.0","2003.0","328.0","219.0","661.0"
"2015-08-05","99.0","536.0","1177.0","237.0","208.0","1279.0","1880.0","267.0","195.0","653.0"
"2015-08-06","83.0","551.0","1110.0","182.0","166.0","1193.0","1843.0","244.0","188.0","623.0"
"2015-08-07","78.0","428.0","1038.0","182.0","139.0","1117.0","1617.0","248.0","155.0","674.0"
"2015-08-08","53.0","288.0","569.0","146.0","131.0","836.0","1179.0","168.0","123.0","350.0"
"2015-08-09","51.0","316.0","626.0","156.0","151.0","804.0","1330.0","191.0","87.0","395.0"
"2015-08-10","84.0","430.0","967.0","224.0","191.0","1209.0","1932.0","248.0","181.0","564.0"
"2015-08-11","105.0","509.0","1038.0","243.0","182.0","1303.0","2072.0","283.0","193.0","675.0"
"2015-08-12","106.0","511.0","954.0","227.0","174.0","1219.0","2078.0","269.0","194.0","615.0"
"2015-08-13","92.0","533.0","978.0","202.0","209.0","1308.0","2164.0","235.0","209.0","592.0"
"2015-08-14","84.0","442.0","771.0","163.0","144.0","965.0","1688.0","207.0","135.0","548.0"
"2015-08-15","49.0","318.0","616.0","150.0","115.0","797.0","1250.0","165.0","122.0","344.0"
"2015-08-16","63.0","364.0","609.0","158.0","125.0","867.0","1313.0","217.0","118.0","422.0"
"2015-08-17","96.0","563.0","1020.0","242.0","176.0","1496.0","2059.0","249.0","191.0","726.0"
"2015-08-18","116.0","1229.0","1002.0","229.0","190.0","1507.0","2601.0","252.0","266.0","746.0"
"2015-08-19","89.0","711.0","1048.0","258.0","171.0","1422.0","2209.0","259.0","230.0","678.0"
"2015-08-20","81.0","585.0","938.0","259.0","234.0","1247.0","1933.0","262.0","207.0","623.0"
"2015-08-21","91.0","499.0","907.0","196.0","228.0","1692.0","1677.0","227.0","180.0","580.0"
"2015-08-22","69.0","288.0","628.0","118.0","154.0","1105.0","1257.0","160.0","92.0","335.0"
"2015-08-23","72.0","389.0","703.0","169.0","159.0","889.0","1319.0","170.0","99.0","376.0"
"2015-08-24","96.0","619.0","1049.0","240.0","209.0","1304.0","2006.0","244.0","200.0","563.0"
"2015-08-25","136.0","611.0","1121.0","243.0","210.0","1358.0","2184.0","272.0","222.0","662.0"
"2015-08-26","115.0","622.0","1122.0","246.0","214.0","1479.0","2225.0","390.0","192.0","582.0"
"2015-08-27","86.0","580.0","1024.0","256.0","202.0","1483.0","1987.0","276.0","224.0","664.0"
"2015-08-28","92.0","479.0","904.0","196.0","159.0","1245.0","1776.0","218.0","149.0","467.0"
"2015-08-29","62.0","298.0","620.0","128.0","111.0","1014.0","1269.0","215.0","89.0","326.0"
"2015-08-30","64.0","365.0","743.0","195.0","139.0","1082.0","1421.0","198.0","117.0","427.0"
"2015-08-31","95.0","603.0","1103.0","256.0","206.0","1622.0","1977.0","341.0","191.0","626.0"
"2015-09-01","75.0","600.0","1217.0","323.0","157.0","1637.0","2472.0","291.0","177.0","622.0"
"2015-09-02","118.0","654.0","1270.0","316.0","202.0","1375.0","2365.0","402.0","176.0","725.0"
"2015-09-03","107.0","613.0","1278.0","307.0","182.0","1293.0","2182.0","321.0","207.0","780.0"
"2015-09-04","67.0","490.0","1089.0","201.0","169.0","1186.0","1669.0","284.0","147.0","610.0"
"2015-09-05","78.0","352.0","704.0","178.0","113.0","817.0","1192.0","213.0","94.0","447.0"
"2015-09-06","70.0","363.0","791.0","206.0","160.0","775.0","1296.0","230.0","101.0","497.0"
"2015-09-07","94.0","588.0","1061.0","284.0","190.0","1103.0","1614.0","329.0","143.0","612.0"
"2015-09-08","129.0","653.0","1386.0","382.0","219.0","1405.0","1907.0","443.0","205.0","730.0"
"2015-09-09","139.0","776.0","1500.0","336.0","202.0","1299.0","2068.0","420.0","220.0","686.0"
"2015-09-10","128.0","642.0","1394.0","328.0","195.0","1210.0","2255.0","422.0","212.0","654.0"
"2015-09-11","89.0","570.0","1177.0","271.0","158.0","1102.0","1916.0","1013.0","188.0","605.0"
"2015-09-12","64.0","441.0","845.0","191.0","137.0","764.0","1305.0","266.0","78.0","395.0"
"2015-09-13","77.0","438.0","1013.0","279.0","185.0","863.0","1398.0","258.0","112.0","394.0"
"2015-09-14","105.0","739.0","1406.0","344.0","418.0","1394.0","2232.0","450.0","187.0","740.0"
"2015-09-15","149.0","707.0","1542.0","348.0","215.0","1244.0","2134.0","459.0","236.0","706.0"
"2015-09-16","120.0","542.0","1255.0","307.0","202.0","1041.0","1734.0","359.0","171.0","624.0"
"2015-09-17","118.0","639.0","1427.0","373.0","214.0","1194.0","2163.0","452.0","209.0","690.0"
