"date","Hepatitis","Hepatitis_A#Virology","Jaundice","Hepatitis_B","Hepatitis_C","Hepatitis_A_vaccine","Viral_hepatitis","World_Hepatitis_Day","Picornavirales","Hepatitis_A"
"2011-12-22","2588.0","1640.0","3212.0","3671.0","4832.0","184.0","287.0","39.0","7.0","1640.0"
"2011-12-23","205.0","80.0","177.0","200.0","356.0","10.0","17.0","2.0","1.0","80.0"
"2011-12-24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2011-12-25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2011-12-26","781.0","454.0","1014.0","1016.0","1418.0","52.0","85.0","15.0","3.0","454.0"
"2011-12-27","2530.0","1514.0","3382.0","3452.0","4625.0","191.0","299.0","30.0","6.0","1514.0"
"2011-12-28","2717.0","1747.0","3323.0","3787.0","5063.0","251.0","299.0","35.0","14.0","1747.0"
"2011-12-29","2614.0","1743.0","3303.0","3734.0","5112.0","224.0","271.0","30.0","15.0","1743.0"
"2011-12-30","2465.0","1669.0","3130.0","3448.0","4653.0","189.0","285.0","34.0","11.0","1669.0"
"2011-12-31","1964.0","1194.0","2677.0","2692.0","3719.0","118.0","246.0","26.0","12.0","1194.0"
"2012-01-01","1828.0","1081.0","2514.0","2282.0","3295.0","116.0","192.0","30.0","15.0","1081.0"
"2012-01-02","2943.0","1645.0","3840.0","3411.0","6563.0","165.0","324.0","41.0","11.0","1645.0"
"2012-01-03","3104.0","1940.0","4123.0","4182.0","5873.0","257.0","355.0","27.0","19.0","1940.0"
"2012-01-04","3335.0","2138.0","4307.0","4869.0","6164.0","291.0","385.0","27.0","11.0","2138.0"
"2012-01-05","3535.0","2385.0","4168.0","5024.0","6867.0","334.0","388.0","39.0","13.0","2385.0"
"2012-01-06","3280.0","2059.0","3897.0","4319.0","5842.0","261.0","288.0","42.0","12.0","2059.0"
"2012-01-07","2818.0","1607.0","3334.0","3427.0","4685.0","145.0","277.0","32.0","13.0","1607.0"
"2012-01-08","2911.0","1709.0","3704.0","3408.0","4685.0","186.0","291.0","27.0","9.0","1709.0"
"2012-01-09","3745.0","2408.0","4415.0","4920.0","6458.0","299.0","437.0","25.0","10.0","2408.0"
"2012-01-10","3585.0","2518.0","4197.0","5151.0","6812.0","331.0","431.0","41.0","13.0","2518.0"
"2012-01-11","3829.0","2551.0","4612.0","5344.0","6660.0","297.0","436.0","42.0","17.0","2551.0"
"2012-01-12","3641.0","2537.0","4526.0","5443.0","6934.0","342.0","391.0","37.0","14.0","2537.0"
"2012-01-13","3373.0","2286.0","4151.0","4985.0","6230.0","306.0","392.0","30.0","15.0","2286.0"
"2012-01-14","2560.0","1695.0","3279.0","3488.0","4339.0","185.0","283.0","16.0","14.0","1695.0"
"2012-01-15","2723.0","1766.0","3688.0","3324.0","4540.0","182.0","287.0","20.0","11.0","1766.0"
"2012-01-16","3298.0","2198.0","4175.0","4786.0","6975.0","277.0","401.0","26.0","6.0","2198.0"
"2012-01-17","3732.0","2516.0","4259.0","5168.0","6808.0","329.0","452.0","35.0","16.0","2516.0"
"2012-01-18","3437.0","2273.0","4023.0","5056.0","6237.0","286.0","301.0","15.0","11.0","2273.0"
"2012-01-19","3432.0","2364.0","4037.0","5084.0","6246.0","294.0","394.0","21.0","22.0","2364.0"
"2012-01-20","3244.0","2269.0","3995.0","4911.0","7762.0","291.0","341.0","32.0","17.0","2269.0"
"2012-01-21","2816.0","1885.0","3543.0","4437.0","5820.0","202.0","321.0","26.0","14.0","1885.0"
"2012-01-22","2562.0","1651.0","3420.0","4006.0","5236.0","201.0","298.0","20.0","9.0","1651.0"
"2012-01-23","3464.0","2357.0","4096.0","4779.0","6689.0","324.0","439.0","31.0","16.0","2357.0"
"2012-01-24","3600.0","2380.0","4433.0","5375.0","6574.0","318.0","491.0","35.0","18.0","2380.0"
"2012-01-25","3671.0","2476.0","4406.0","5398.0","6442.0","290.0","469.0","48.0","7.0","2476.0"
"2012-01-26","3448.0","2415.0","4293.0","5330.0","6386.0","279.0","431.0","32.0","19.0","2415.0"
"2012-01-27","3381.0","2345.0","4129.0","4915.0","6230.0","292.0","419.0","24.0","18.0","2345.0"
"2012-01-28","2546.0","1621.0","3823.0","3516.0","4540.0","183.0","293.0","18.0","9.0","1621.0"
"2012-01-29","2784.0","1720.0","3852.0","3617.0","4738.0","153.0","339.0","27.0","23.0","1720.0"
"2012-01-30","3711.0","2521.0","4890.0","5189.0","6741.0","359.0","392.0","35.0","14.0","2521.0"
"2012-01-31","3446.0","2477.0","5684.0","5090.0","6279.0","333.0","414.0","23.0","12.0","2477.0"
"2012-02-01","3371.0","2496.0","6671.0","4954.0","6140.0","290.0","471.0","32.0","9.0","2496.0"
"2012-02-02","3614.0","2418.0","6700.0","5251.0","6306.0","318.0","411.0","39.0","12.0","2418.0"
"2012-02-03","3074.0","2251.0","4578.0","4750.0","5803.0","242.0","394.0","19.0","12.0","2251.0"
"2012-02-04","2535.0","1581.0","3308.0","3673.0","5704.0","182.0","279.0","40.0","12.0","1581.0"
"2012-02-05","2653.0","1661.0","3723.0","3502.0","4939.0","195.0","299.0","25.0","7.0","1661.0"
"2012-02-06","3425.0","2327.0","4630.0","4887.0","6340.0","362.0","403.0","34.0","20.0","2327.0"
"2012-02-07","3604.0","2538.0","4514.0","5173.0","6193.0","342.0","437.0","34.0","12.0","2538.0"
"2012-02-08","3583.0","2524.0","4388.0","4915.0","6070.0","326.0","419.0","27.0","12.0","2524.0"
"2012-02-09","3684.0","2538.0","4339.0","4827.0","6097.0","306.0","397.0","37.0","29.0","2538.0"
"2012-02-10","3241.0","2338.0","3972.0","4681.0","5584.0","265.0","401.0","19.0","12.0","2338.0"
"2012-02-11","2567.0","2004.0","3385.0","3586.0","4540.0","175.0","289.0","23.0","10.0","2004.0"
"2012-02-12","2578.0","1759.0","3817.0","3406.0","4424.0","177.0","307.0","20.0","17.0","1759.0"
"2012-02-13","3429.0","2535.0","4301.0","5310.0","5855.0","287.0","392.0","26.0","21.0","2535.0"
"2012-02-14","3329.0","2373.0","4235.0","5045.0","5863.0","279.0","454.0","34.0","16.0","2373.0"
"2012-02-15","3638.0","2538.0","4501.0","5740.0","6336.0","297.0","478.0","39.0","13.0","2538.0"
"2012-02-16","3577.0","2748.0","4274.0","5265.0","6358.0","289.0","469.0","36.0","21.0","2748.0"
"2012-02-17","3387.0","2942.0","4111.0","5152.0","6746.0","287.0","378.0","30.0","20.0","2942.0"
"2012-02-18","2340.0","1768.0","3431.0","3554.0","4438.0","158.0","319.0","17.0","12.0","1768.0"
"2012-02-19","2742.0","1764.0","3733.0","3617.0","4670.0","166.0","337.0","22.0","15.0","1764.0"
"2012-02-20","3310.0","2356.0","4214.0","4692.0","5835.0","272.0","417.0","25.0","26.0","2356.0"
"2012-02-21","4169.0","2826.0","4929.0","6003.0","12168.0","328.0","410.0","46.0","30.0","2826.0"
"2012-02-22","4200.0","2997.0","4709.0","6019.0","13136.0","336.0","434.0","49.0","24.0","2997.0"
"2012-02-23","4196.0","2676.0","4795.0","5776.0","8090.0","339.0","445.0","31.0","22.0","2676.0"
"2012-02-24","3528.0","2372.0","4192.0","5038.0","6989.0","323.0","420.0","31.0","20.0","2372.0"
"2012-02-25","2757.0","1745.0","3411.0","3687.0","5569.0","200.0","302.0","29.0","12.0","1745.0"
"2012-02-26","2806.0","1776.0","3785.0","3768.0","5299.0","188.0","354.0","30.0","26.0","1776.0"
"2012-02-27","3648.0","2582.0","4779.0","5322.0","6780.0","345.0","428.0","27.0","37.0","2582.0"
"2012-02-28","4036.0","2814.0","4713.0","5692.0","7003.0","377.0","440.0","36.0","32.0","2814.0"
"2012-02-29","3805.0","2771.0","4577.0","5678.0","6754.0","369.0","458.0","34.0","26.0","2771.0"
"2012-03-01","3689.0","2590.0","4463.0","5200.0","6267.0","303.0","438.0","175.0","31.0","2590.0"
"2012-03-02","3648.0","2685.0","4302.0","4903.0","6258.0","277.0","433.0","59.0","15.0","2685.0"
"2012-03-03","2697.0","1784.0","3586.0","3834.0","4936.0","175.0","338.0","29.0","12.0","1784.0"
"2012-03-04","3176.0","1902.0","3914.0","3998.0","5044.0","173.0","361.0","32.0","16.0","1902.0"
"2012-03-05","4688.0","3692.0","4676.0","5749.0","6865.0","302.0","439.0","50.0","27.0","3692.0"
"2012-03-06","4160.0","2996.0","4577.0","5706.0","7100.0","347.0","413.0","39.0","16.0","2996.0"
"2012-03-07","4165.0","2683.0","4599.0","5728.0","6839.0","335.0","445.0","33.0","19.0","2683.0"
"2012-03-08","3674.0","2588.0","4472.0","4972.0","6546.0","333.0","418.0","39.0","22.0","2588.0"
"2012-03-09","3546.0","2343.0","4517.0","4979.0","5876.0","280.0","376.0","44.0","16.0","2343.0"
"2012-03-10","2865.0","1797.0","3290.0","3910.0","4705.0","158.0","245.0","35.0","9.0","1797.0"
"2012-03-11","2920.0","1764.0","3751.0","3886.0","4652.0","194.0","318.0","40.0","14.0","1764.0"
"2012-03-12","3727.0","2427.0","4271.0","5256.0","6311.0","316.0","447.0","79.0","12.0","2427.0"
"2012-03-13","3780.0","2561.0","4790.0","5491.0","5632.0","320.0","433.0","41.0","15.0","2561.0"
"2012-03-14","3444.0","2313.0","4149.0","4524.0","5374.0","283.0","415.0","56.0","16.0","2313.0"
"2012-03-15","3502.0","2361.0","3889.0","4739.0","5604.0","275.0","453.0","97.0","20.0","2361.0"
"2012-03-16","3047.0","2066.0","3323.0","4218.0","4873.0","317.0","328.0","38.0","10.0","2066.0"
"2012-03-17","2586.0","1550.0","3617.0","2950.0","3606.0","160.0","307.0","24.0","24.0","1550.0"
"2012-03-18","2394.0","1483.0","3051.0","3043.0","3479.0","164.0","321.0","23.0","16.0","1483.0"
"2012-03-19","3311.0","2092.0","4133.0","4622.0","5113.0","290.0","419.0","35.0","14.0","2092.0"
"2012-03-20","3202.0","2027.0","4047.0","4750.0","5076.0","246.0","439.0","58.0","14.0","2027.0"
"2012-03-21","3428.0","2237.0","3627.0","5556.0","5321.0","247.0","401.0","35.0","18.0","2237.0"
"2012-03-22","3349.0","2032.0","3980.0","4611.0","4933.0","209.0","378.0","81.0","7.0","2032.0"
"2012-03-23","2628.0","1713.0","3098.0","3959.0","4794.0","221.0","337.0","39.0","18.0","1713.0"
"2012-03-24","1871.0","1166.0","2488.0","2760.0","3193.0","114.0","290.0","32.0","8.0","1166.0"
"2012-03-25","2275.0","1426.0","3178.0","3283.0","3567.0","141.0","320.0","88.0","13.0","1426.0"
"2012-03-26","3179.0","2211.0","4096.0","4732.0","5665.0","262.0","468.0","112.0","16.0","2211.0"
"2012-03-27","3109.0","2082.0","3822.0","4679.0","5379.0","231.0","381.0","123.0","7.0","2082.0"
"2012-03-28","3063.0","2610.0","3770.0","4615.0","5324.0","279.0","425.0","66.0","17.0","2610.0"
"2012-03-29","3080.0","2517.0","3709.0","4619.0","5290.0","293.0","410.0","42.0","16.0","2517.0"
"2012-03-30","2703.0","1898.0","3410.0","4025.0","4959.0","224.0","357.0","87.0","13.0","1898.0"
"2012-03-31","2289.0","1418.0","2865.0","2993.0","3528.0","118.0","285.0","84.0","15.0","1418.0"
"2012-04-01","2334.0","1828.0","3014.0","3192.0","3623.0","168.0","336.0","33.0","7.0","1828.0"
"2012-04-02","3005.0","2448.0","4027.0","4538.0","5185.0","295.0","394.0","35.0","11.0","2448.0"
"2012-04-03","3448.0","2432.0","4012.0","4779.0","6725.0","303.0","483.0","60.0","21.0","2432.0"
"2012-04-04","2971.0","2120.0","3733.0","4395.0","5653.0","293.0","378.0","43.0","15.0","2120.0"
"2012-04-05","2599.0","1886.0","3454.0","4082.0","5312.0","263.0","354.0","49.0","6.0","1886.0"
"2012-04-06","2520.0","1739.0","3082.0","3406.0","4463.0","189.0","256.0","33.0","13.0","1739.0"
"2012-04-07","1916.0","1430.0","2646.0","2615.0","3396.0","154.0","263.0","85.0","15.0","1430.0"
"2012-04-08","2272.0","1252.0","2749.0","2801.0","3524.0","123.0","270.0","25.0","18.0","1252.0"
"2012-04-09","2807.0","1746.0","3676.0","3990.0","4873.0","272.0","380.0","31.0","13.0","1746.0"
"2012-04-10","3159.0","2266.0","4057.0","4685.0","5696.0","295.0","411.0","46.0","22.0","2266.0"
"2012-04-11","2796.0","1982.0","3728.0","4468.0","5368.0","298.0","424.0","63.0","21.0","1982.0"
"2012-04-12","2826.0","2269.0","3642.0","4476.0","5019.0","248.0","418.0","32.0","9.0","2269.0"
"2012-04-13","2498.0","1935.0","3465.0","4040.0","4468.0","229.0","354.0","38.0","19.0","1935.0"
"2012-04-14","2224.0","1472.0","3043.0","3075.0","3527.0","148.0","295.0","32.0","10.0","1472.0"
"2012-04-15","2109.0","1447.0","3312.0","3131.0","3595.0","135.0","288.0","24.0","18.0","1447.0"
"2012-04-16","3107.0","2338.0","3916.0","4636.0","5090.0","331.0","390.0","47.0","9.0","2338.0"
"2012-04-17","3228.0","2347.0","4097.0","4773.0","5548.0","294.0","412.0","59.0","18.0","2347.0"
"2012-04-18","3088.0","2233.0","4006.0","4820.0","5135.0","302.0","422.0","54.0","18.0","2233.0"
"2012-04-19","3213.0","2242.0","4103.0","4731.0","5447.0","283.0","428.0","75.0","13.0","2242.0"
"2012-04-20","2846.0","1987.0","3965.0","4302.0","4969.0","274.0","416.0","55.0","17.0","1987.0"
"2012-04-21","2235.0","1380.0","3326.0","2915.0","3412.0","282.0","281.0","37.0","4.0","1380.0"
"2012-04-22","2314.0","1455.0","3689.0","3229.0","3583.0","156.0","390.0","39.0","16.0","1455.0"
"2012-04-23","3187.0","2496.0","4744.0","5371.0","5633.0","301.0","543.0","64.0","6.0","2496.0"
"2012-04-24","3406.0","2327.0","4568.0","4808.0","5196.0","290.0","449.0","48.0","14.0","2327.0"
"2012-04-25","3320.0","2391.0","4475.0","4827.0","5140.0","306.0","493.0","44.0","26.0","2391.0"
"2012-04-26","3395.0","2262.0","4556.0","5079.0","5288.0","314.0","406.0","62.0","30.0","2262.0"
"2012-04-27","3171.0","1973.0","4120.0","4975.0","4917.0","298.0","410.0","45.0","12.0","1973.0"
"2012-04-28","2333.0","1351.0","3429.0","3588.0","3595.0","154.0","291.0","40.0","7.0","1351.0"
"2012-04-29","2528.0","1441.0","3872.0","4084.0","4083.0","173.0","318.0","37.0","13.0","1441.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","3286.0","2297.0","5381.0","5074.0","5982.0","318.0","371.0","50.0","19.0","2297.0"
"2012-05-02","3704.0","2580.0","4522.0","5426.0","6283.0","287.0","382.0","70.0","23.0","2580.0"
"2012-05-03","3716.0","2604.0","4584.0","5560.0","6882.0","321.0","463.0","60.0","14.0","2604.0"
"2012-05-04","2974.0","2338.0","4525.0","4613.0","5407.0","262.0","383.0","52.0","18.0","2338.0"
"2012-05-05","2298.0","1624.0","3975.0","3439.0","3983.0","151.0","340.0","35.0","15.0","1624.0"
"2012-05-06","2464.0","1546.0","3579.0","3379.0","3992.0","150.0","317.0","29.0","20.0","1546.0"
"2012-05-07","3550.0","2618.0","4755.0","5265.0","5919.0","302.0","509.0","101.0","16.0","2618.0"
"2012-05-08","3512.0","2625.0","4506.0","5412.0","6155.0","361.0","419.0","126.0","14.0","2625.0"
"2012-05-09","3839.0","2895.0","4654.0","6043.0","6435.0","322.0","478.0","72.0","12.0","2895.0"
"2012-05-10","3459.0","2684.0","4271.0","5522.0","6047.0","297.0","456.0","82.0","9.0","2684.0"
"2012-05-11","3241.0","2644.0","3903.0","4934.0","6024.0","264.0","358.0","64.0","20.0","2644.0"
"2012-05-12","2300.0","1744.0","3131.0","3369.0","3863.0","155.0","304.0","44.0","15.0","1744.0"
"2012-05-13","2333.0","1612.0","3413.0","3428.0","3948.0","141.0","337.0","47.0","13.0","1612.0"
"2012-05-14","3365.0","2514.0","4437.0","5286.0","5609.0","298.0","491.0","85.0","24.0","2514.0"
"2012-05-15","3557.0","2592.0","4498.0","5614.0","6156.0","382.0","471.0","96.0","18.0","2592.0"
"2012-05-16","3367.0","2541.0","4800.0","5328.0","6079.0","290.0","425.0","89.0","21.0","2541.0"
"2012-05-17","3266.0","2415.0","5136.0","5010.0","5917.0","344.0","420.0","133.0","14.0","2415.0"
"2012-05-18","3151.0","2531.0","4348.0","5067.0","7130.0","273.0","385.0","188.0","15.0","2531.0"
"2012-05-19","2537.0","2003.0","3375.0","4002.0","9546.0","175.0","352.0","145.0","10.0","2003.0"
"2012-05-20","2577.0","1954.0","3609.0","3743.0","5906.0","172.0","368.0","47.0","12.0","1954.0"
"2012-05-21","3408.0","2547.0","4352.0","5256.0","7406.0","277.0","416.0","62.0","19.0","2547.0"
"2012-05-22","3569.0","2576.0","4289.0","5420.0","6924.0","353.0","417.0","54.0","14.0","2576.0"
"2012-05-23","3626.0","2685.0","4481.0","5570.0","7231.0","301.0","427.0","55.0","19.0","2685.0"
"2012-05-24","3380.0","2624.0","4088.0","5454.0","6791.0","327.0","396.0","50.0","19.0","2624.0"
"2012-05-25","3064.0","2300.0","3907.0","4548.0","5713.0","267.0","364.0","38.0","18.0","2300.0"
"2012-05-26","2287.0","1559.0","3254.0","3359.0","4006.0","160.0","276.0","30.0","13.0","1559.0"
"2012-05-27","2454.0","1636.0","3620.0","3459.0","4167.0","161.0","294.0","25.0","10.0","1636.0"
"2012-05-28","3014.0","2181.0","4062.0","4347.0","4914.0","245.0","350.0","35.0","6.0","2181.0"
"2012-05-29","3485.0","2358.0","4565.0","5214.0","6043.0","303.0","443.0","45.0","15.0","2358.0"
"2012-05-30","3635.0","2539.0","4439.0","5378.0","6151.0","284.0","391.0","53.0","15.0","2539.0"
"2012-05-31","3460.0","2529.0","4241.0","5362.0","6517.0","306.0","377.0","61.0","15.0","2529.0"
"2012-06-01","2911.0","2175.0","3815.0","4637.0","5631.0","274.0","335.0","59.0","18.0","2175.0"
"2012-06-02","2560.0","1673.0","3293.0","3945.0","4717.0","207.0","287.0","36.0","12.0","1673.0"
"2012-06-03","2600.0","1717.0","3703.0","3907.0","4529.0","158.0","288.0","17.0","10.0","1717.0"
"2012-06-04","2932.0","2197.0","4252.0","4929.0","5317.0","287.0","379.0","53.0","16.0","2197.0"
"2012-06-05","3369.0","2522.0","4862.0","5527.0","6119.0","346.0","492.0","66.0","16.0","2522.0"
"2012-06-06","3215.0","2575.0","4132.0","5143.0","5962.0","342.0","404.0","41.0","12.0","2575.0"
"2012-06-07","3961.0","2461.0","4146.0","5106.0","5770.0","284.0","385.0","67.0","15.0","2461.0"
"2012-06-08","3029.0","2130.0","4015.0","4702.0","5599.0","296.0","417.0","45.0","23.0","2130.0"
"2012-06-09","2490.0","1611.0","3364.0","3497.0","4109.0","150.0","301.0","27.0","11.0","1611.0"
"2012-06-10","2387.0","1547.0","3468.0","3389.0","4145.0","154.0","309.0","27.0","11.0","1547.0"
"2012-06-11","3333.0","2412.0","4183.0","5197.0","5629.0","266.0","372.0","56.0","16.0","2412.0"
"2012-06-12","3442.0","2488.0","4417.0","5285.0","5922.0","330.0","394.0","51.0","25.0","2488.0"
"2012-06-13","3389.0","2348.0","4156.0","5020.0","5950.0","283.0","411.0","67.0","28.0","2348.0"
"2012-06-14","3530.0","2586.0","4423.0","5399.0","6691.0","282.0","383.0","61.0","23.0","2586.0"
"2012-06-15","2951.0","2070.0","3807.0","4375.0","5867.0","229.0","321.0","44.0","10.0","2070.0"
"2012-06-16","2293.0","1552.0","3430.0","3649.0","4799.0","165.0","278.0","54.0","7.0","1552.0"
"2012-06-17","2477.0","1539.0","3476.0","3499.0","4407.0","199.0","309.0","39.0","14.0","1539.0"
"2012-06-18","3256.0","2121.0","4290.0","5084.0","5954.0","317.0","395.0","82.0","18.0","2121.0"
"2012-06-19","3445.0","2421.0","4354.0","5145.0","6257.0","309.0","446.0","71.0","10.0","2421.0"
"2012-06-20","3488.0","2631.0","4314.0","5189.0","6577.0","305.0","399.0","66.0","14.0","2631.0"
"2012-06-21","3210.0","2422.0","4228.0","5011.0","5935.0","240.0","385.0","79.0","20.0","2422.0"
"2012-06-22","2857.0","1889.0","3696.0","4193.0","5339.0","220.0","370.0","63.0","18.0","1889.0"
"2012-06-23","2350.0","1501.0","3220.0","3257.0","4018.0","138.0","238.0","42.0","7.0","1501.0"
"2012-06-24","2265.0","1462.0","3235.0","3109.0","3802.0","161.0","251.0","45.0","7.0","1462.0"
"2012-06-25","3017.0","2268.0","5307.0","4728.0","5330.0","227.0","371.0","95.0","10.0","2268.0"
"2012-06-26","3084.0","2413.0","4150.0","4788.0","5563.0","274.0","381.0","94.0","15.0","2413.0"
"2012-06-27","3034.0","2231.0","3985.0","4850.0","5598.0","260.0","362.0","64.0","10.0","2231.0"
"2012-06-28","2861.0","2150.0","3911.0","4587.0","5241.0","267.0","321.0","79.0","11.0","2150.0"
"2012-06-29","2662.0","1915.0","3494.0","4059.0","4954.0","200.0","349.0","64.0","12.0","1915.0"
"2012-06-30","2190.0","1476.0","3043.0","3137.0","3863.0","141.0","252.0","38.0","11.0","1476.0"
"2012-07-01","2391.0","1533.0","3300.0","3016.0","3851.0","153.0","320.0","52.0","6.0","1533.0"
"2012-07-02","2961.0","2096.0","3900.0","4496.0","5060.0","266.0","355.0","77.0","12.0","2096.0"
"2012-07-03","2853.0","2089.0","3877.0","4515.0","5262.0","266.0","376.0","76.0","14.0","2089.0"
"2012-07-04","2779.0","1870.0","3844.0","4314.0","4770.0","241.0","342.0","71.0","17.0","1870.0"
"2012-07-05","2865.0","1996.0","3927.0","4472.0","5142.0","258.0","348.0","71.0","10.0","1996.0"
"2012-07-06","2596.0","1751.0","3498.0","4075.0","4894.0","213.0","319.0","63.0","11.0","1751.0"
"2012-07-07","2214.0","1451.0","3354.0","3128.0","3660.0","158.0","287.0","41.0","12.0","1451.0"
"2012-07-08","2226.0","1414.0","3313.0","2996.0","3743.0","141.0","270.0","48.0","6.0","1414.0"
"2012-07-09","3015.0","2149.0","4042.0","4721.0","5557.0","269.0","355.0","73.0","15.0","2149.0"
"2012-07-10","3248.0","2137.0","3983.0","4640.0","5312.0","288.0","377.0","111.0","20.0","2137.0"
"2012-07-11","3038.0","2253.0","3869.0","4726.0","5791.0","271.0","352.0","113.0","21.0","2253.0"
"2012-07-12","2846.0","2050.0","3847.0","4687.0","5491.0","250.0","339.0","109.0","13.0","2050.0"
"2012-07-13","2588.0","1886.0","3777.0","4252.0","5338.0","228.0","324.0","111.0","6.0","1886.0"
"2012-07-14","2323.0","1436.0","3265.0","3461.0","4133.0","186.0","273.0","86.0","16.0","1436.0"
"2012-07-15","2247.0","1331.0","3316.0","3074.0","3880.0","152.0","244.0","63.0","10.0","1331.0"
"2012-07-16","2862.0","1957.0","4084.0","4454.0","5322.0","277.0","399.0","100.0","15.0","1957.0"
"2012-07-17","3052.0","2076.0","4177.0","4661.0","5599.0","273.0","369.0","112.0","17.0","2076.0"
"2012-07-18","3140.0","2110.0","4052.0","4694.0","6114.0","234.0","435.0","101.0","24.0","2110.0"
