"date","Meningococcal_disease","Saliva","Neisseria_meningitidis","Meningitis","Meningococcal_vaccine","Common_cold","Gram-negative_bacteria","Disseminated_intravascular_coagulation","Sepsis","Rash"
"2010-03-26","354.0","1103.0","464.0","5343.0","69.0","2210.0","1565.0","1112.0","3217.0","2495.0"
"2010-03-27","315.0","1040.0","405.0","4045.0","55.0","1822.0","1009.0","883.0","2620.0","2716.0"
"2010-03-28","269.0","1050.0","419.0","4097.0","56.0","1803.0","1152.0","992.0","2493.0","2277.0"
"2010-03-29","367.0","1165.0","675.0","5144.0","74.0","2420.0","1530.0","1104.0","3220.0","2692.0"
"2010-03-30","400.0","1144.0","698.0","5444.0","72.0","2338.0","1676.0","1126.0","3212.0","2545.0"
"2010-03-31","534.0","1196.0","621.0","5480.0","87.0","2404.0","1685.0","1214.0","3162.0","2584.0"
"2010-04-01","389.0","1126.0","529.0","5116.0","74.0","2128.0","1421.0","1085.0","3085.0","2424.0"
"2010-04-02","300.0","1008.0","497.0","4427.0","64.0","1750.0","1137.0","893.0","2630.0","2431.0"
"2010-04-03","283.0","994.0","401.0","4177.0","60.0","1638.0","877.0","965.0","2492.0","2303.0"
"2010-04-04","278.0","1262.0","349.0","3793.0","57.0","1848.0","979.0","813.0","2453.0","2485.0"
"2010-04-05","319.0","1142.0","580.0","4690.0","64.0","1899.0","1441.0","976.0","3051.0","2762.0"
"2010-04-06","332.0","1086.0","635.0","5948.0","81.0","1997.0","1992.0","1067.0","2919.0","2666.0"
"2010-04-07","326.0","1201.0","631.0","5550.0","89.0","3127.0","2254.0","1103.0","3730.0","2965.0"
"2010-04-08","386.0","1112.0","662.0","5829.0","97.0","2192.0","1974.0","1178.0","21847.0","2857.0"
"2010-04-09","382.0","1272.0","547.0","5649.0","91.0","1885.0","1629.0","1022.0","8808.0","2822.0"
"2010-04-10","266.0","1056.0","415.0","4249.0","59.0","1639.0","1084.0","889.0","3571.0","2263.0"
"2010-04-11","275.0","1085.0","446.0","4564.0","52.0","1795.0","1338.0","946.0","3375.0","2610.0"
"2010-04-12","331.0","1109.0","610.0","5547.0","87.0","2145.0","1673.0","1113.0","3717.0","2869.0"
"2010-04-13","396.0","1246.0","684.0","6071.0","88.0","2402.0","1960.0","1357.0","3854.0","2740.0"
"2010-04-14","345.0","1207.0","702.0","5454.0","116.0","2215.0","1780.0","1290.0","3519.0","2736.0"
"2010-04-15","361.0","1302.0","656.0","5514.0","94.0","2241.0","1934.0","1312.0","3485.0","2589.0"
"2010-04-16","389.0","1244.0","584.0","5162.0","93.0","2181.0","1814.0","1260.0","3462.0","2681.0"
"2010-04-17","344.0","1008.0","416.0","4166.0","80.0","1704.0","1203.0","1010.0","2792.0","2501.0"
"2010-04-18","322.0","1085.0","452.0","4121.0","71.0","1787.0","1220.0","1043.0","2553.0","2615.0"
"2010-04-19","393.0","1134.0","645.0","5198.0","96.0","2282.0","1877.0","1148.0","3452.0","2716.0"
"2010-04-20","415.0","1394.0","599.0","5360.0","98.0","2194.0","2047.0","1326.0","3586.0","2598.0"
"2010-04-21","472.0","1345.0","594.0","5538.0","76.0","2174.0","1982.0","1346.0","3115.0","2562.0"
"2010-04-22","402.0","1280.0","570.0","5412.0","84.0","2026.0","1886.0","1328.0","3119.0","2551.0"
"2010-04-23","443.0","1288.0","586.0","6070.0","112.0","2204.0","1773.0","1383.0","3298.0","2703.0"
"2010-04-24","355.0","1128.0","450.0","4874.0","53.0","1836.0","1224.0","1028.0","2780.0","2287.0"
"2010-04-25","383.0","1123.0","503.0","4647.0","74.0","1854.0","1490.0","1185.0","2863.0","2924.0"
"2010-04-26","485.0","1376.0","680.0","6209.0","107.0","2357.0","1917.0","1405.0","3753.0","2985.0"
"2010-04-27","466.0","1427.0","739.0","6207.0","109.0","2399.0","2142.0","1428.0","3589.0","2903.0"
"2010-04-28","475.0","1336.0","767.0","6110.0","113.0","2323.0","2016.0","1362.0","3505.0","2745.0"
"2010-04-29","399.0","1368.0","723.0","5969.0","122.0","2285.0","1917.0","1363.0","3233.0","2978.0"
"2010-04-30","409.0","1279.0","581.0","5533.0","115.0","2157.0","1549.0","1184.0","3353.0","2614.0"
"2010-05-01","312.0","1025.0","439.0","4144.0","63.0","1739.0","1112.0","946.0","2585.0","2368.0"
"2010-05-02","354.0","1094.0","452.0","4512.0","83.0","1639.0","1267.0","1141.0","2668.0","2786.0"
"2010-05-03","471.0","1301.0","675.0","5833.0","116.0","2291.0","1981.0","1286.0","3501.0","3143.0"
"2010-05-04","479.0","1362.0","736.0","5975.0","112.0","2484.0","2195.0","1320.0","3400.0","3109.0"
"2010-05-05","422.0","1285.0","636.0","5414.0","114.0","2287.0","1988.0","1276.0","3137.0","2718.0"
"2010-05-06","442.0","1294.0","662.0","5397.0","142.0","2206.0","1905.0","1425.0","3238.0","2659.0"
"2010-05-07","398.0","1236.0","551.0","5178.0","91.0","2048.0","1616.0","1197.0","2932.0","2961.0"
"2010-05-08","295.0","969.0","421.0","4055.0","73.0","1699.0","1093.0","997.0","2391.0","2652.0"
"2010-05-09","365.0","950.0","516.0","4067.0","72.0","1759.0","1141.0","930.0","2668.0","2435.0"
"2010-05-10","429.0","1275.0","612.0","5557.0","93.0","2633.0","1681.0","1199.0","3373.0","3018.0"
"2010-05-11","485.0","1322.0","543.0","6283.0","110.0","2213.0","1446.0","1236.0","2992.0","2620.0"
"2010-05-12","461.0","1213.0","562.0","5197.0","86.0","2388.0","1543.0","1169.0","3012.0","2733.0"
"2010-05-13","408.0","975.0","481.0","4888.0","76.0","1950.0","1348.0","939.0","2419.0","2233.0"
"2010-05-14","353.0","1044.0","407.0","5750.0","72.0","1962.0","1256.0","995.0","2537.0","2270.0"
"2010-05-15","329.0","923.0","597.0","4641.0","63.0","1724.0","1129.0","924.0","2552.0","2384.0"
"2010-05-16","324.0","1025.0","539.0","4109.0","60.0","1869.0","1023.0","967.0","2455.0","2389.0"
"2010-05-17","563.0","1138.0","583.0","5065.0","104.0","2297.0","1391.0","1024.0","2865.0","2773.0"
"2010-05-18","433.0","959.0","456.0","4574.0","102.0","1884.0","1241.0","979.0","2610.0","2194.0"
"2010-05-19","357.0","885.0","430.0","4191.0","76.0","1852.0","1138.0","844.0","2426.0","2144.0"
"2010-05-20","425.0","1219.0","540.0","5378.0","105.0","2047.0","1412.0","1140.0","3001.0","2536.0"
"2010-05-21","370.0","1054.0","418.0","5138.0","88.0","2008.0","1323.0","1119.0","3063.0","2649.0"
"2010-05-22","337.0","946.0","290.0","4675.0","70.0","1697.0","952.0","967.0","2599.0","2547.0"
"2010-05-23","315.0","1081.0","371.0","4233.0","83.0","1788.0","987.0","952.0","2614.0","2887.0"
"2010-05-24","397.0","1066.0","513.0","5074.0","98.0","1998.0","1381.0","1038.0","2960.0","3012.0"
"2010-05-25","396.0","1078.0","460.0","5458.0","99.0","2195.0","1453.0","1198.0","3096.0","3136.0"
"2010-05-26","486.0","1268.0","582.0","7635.0","103.0","2239.0","1593.0","1120.0","3089.0","3144.0"
"2010-05-27","449.0","1025.0","479.0","6465.0","79.0","1914.0","1210.0","1035.0","2952.0","2604.0"
"2010-05-28","328.0","848.0","345.0","4547.0","84.0","1436.0","931.0","866.0","2354.0","2287.0"
"2010-05-29","338.0","873.0","326.0","4259.0","60.0","1529.0","920.0","875.0","2255.0","2351.0"
"2010-05-30","326.0","919.0","388.0","3891.0","64.0","1534.0","801.0","820.0","2119.0","2567.0"
"2010-05-31","381.0","1051.0","452.0","4835.0","70.0","1663.0","1073.0","909.0","2451.0","2748.0"
"2010-06-01","486.0","1082.0","473.0","5077.0","103.0","1814.0","1245.0","1143.0","2902.0","3155.0"
"2010-06-02","559.0","1076.0","604.0","5130.0","109.0","1914.0","1448.0","1191.0","3680.0","3051.0"
"2010-06-03","485.0","1051.0","524.0","5072.0","116.0","2046.0","1450.0","1172.0","3007.0","2877.0"
"2010-06-04","418.0","980.0","505.0","4921.0","97.0","1811.0","1301.0","1192.0","3104.0","2987.0"
"2010-06-05","394.0","976.0","349.0","4528.0","78.0","1511.0","916.0","971.0","2487.0","2707.0"
"2010-06-06","291.0","1030.0","417.0","4350.0","81.0","1619.0","951.0","1034.0","2423.0","2629.0"
"2010-06-07","363.0","1108.0","531.0","5320.0","109.0","1784.0","1406.0","1207.0","3034.0","3192.0"
"2010-06-08","357.0","958.0","466.0","4995.0","116.0","1859.0","1468.0","1150.0","2838.0","2813.0"
"2010-06-09","438.0","966.0","482.0","5247.0","99.0","1696.0","1428.0","1030.0","2753.0","2601.0"
"2010-06-10","411.0","919.0","387.0","5594.0","113.0","1810.0","1332.0","947.0","2625.0","2571.0"
"2010-06-11","241.0","623.0","256.0","3352.0","64.0","1035.0","757.0","550.0","1632.0","1839.0"
"2010-06-12","58.0","175.0","76.0","991.0","18.0","293.0","167.0","184.0","438.0","532.0"
"2010-06-13","60.0","138.0","48.0","696.0","6.0","274.0","161.0","160.0","378.0","455.0"
"2010-06-14","74.0","194.0","81.0","926.0","27.0","366.0","299.0","208.0","581.0","525.0"
"2010-06-15","174.0","383.0","194.0","2249.0","45.0","763.0","664.0","529.0","1268.0","1199.0"
"2010-06-16","270.0","660.0","319.0","3274.0","77.0","1237.0","1000.0","785.0","2054.0","2017.0"
"2010-06-17","558.0","896.0","403.0","5249.0","96.0","1757.0","1353.0","1006.0","2889.0","2445.0"
"2010-06-18","436.0","796.0","339.0","4726.0","96.0","1472.0","1138.0","907.0","2632.0","2379.0"
"2010-06-19","348.0","811.0","306.0","4679.0","76.0","1350.0","887.0","903.0","2343.0","2527.0"
"2010-06-20","347.0","784.0","319.0","4053.0","62.0","1431.0","927.0","890.0","2343.0","2546.0"
"2010-06-21","422.0","899.0","372.0","5291.0","128.0","1770.0","1326.0","1040.0","3015.0","3122.0"
"2010-06-22","425.0","861.0","372.0","5420.0","114.0","1676.0","1238.0","919.0","2677.0","2769.0"
"2010-06-23","474.0","856.0","359.0","6044.0","105.0","1821.0","1296.0","982.0","2808.0","2815.0"
"2010-06-24","353.0","776.0","359.0","4988.0","75.0","1418.0","1082.0","785.0","2424.0","2316.0"
"2010-06-25","320.0","680.0","233.0","4043.0","85.0","1326.0","906.0","800.0","2277.0","2274.0"
"2010-06-26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-06-27","153.0","236.0","113.0","1406.0","34.0","463.0","274.0","273.0","790.0","943.0"
"2010-06-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-06-29","390.0","859.0","355.0","4932.0","114.0","1747.0","1133.0","936.0","2788.0","2957.0"
"2010-06-30","323.0","854.0","363.0","4689.0","152.0","1533.0","1168.0","868.0","2563.0","2801.0"
"2010-07-01","335.0","800.0","296.0","4625.0","128.0","1495.0","1076.0","935.0","2637.0","2727.0"
"2010-07-02","288.0","812.0","231.0","4522.0","82.0","1370.0","950.0","863.0","2628.0","2645.0"
"2010-07-03","240.0","710.0","242.0","3435.0","67.0","1218.0","645.0","618.0","1987.0","2200.0"
"2010-07-04","255.0","639.0","226.0","3226.0","44.0","1142.0","668.0","584.0","1822.0","2288.0"
"2010-07-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-06","310.0","714.0","316.0","4425.0","105.0","1458.0","1080.0","761.0","2458.0","2764.0"
"2010-07-07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-11","241.0","658.0","201.0","3475.0","46.0","1189.0","740.0","698.0","1841.0","2448.0"
"2010-07-12","287.0","700.0","256.0","4234.0","83.0","1326.0","1101.0","752.0","2391.0","2491.0"
"2010-07-13","320.0","736.0","291.0","4374.0","86.0","1469.0","1088.0","838.0","2529.0","2457.0"
"2010-07-14","282.0","757.0","310.0","4356.0","74.0","1264.0","1030.0","847.0","2403.0","2406.0"
"2010-07-15","322.0","804.0","245.0","4244.0","93.0","1366.0","1039.0","804.0","2337.0","2413.0"
"2010-07-16","314.0","690.0","281.0","4471.0","80.0","1325.0","876.0","747.0","2417.0","2290.0"
"2010-07-17","273.0","686.0","204.0","4024.0","54.0","1180.0","669.0","697.0","2003.0","2403.0"
"2010-07-18","244.0","695.0","233.0","3677.0","56.0","1349.0","813.0","755.0","2064.0","2516.0"
"2010-07-19","346.0","738.0","270.0","4641.0","91.0","1459.0","954.0","811.0","2461.0","2454.0"
"2010-07-20","347.0","711.0","275.0","4608.0","98.0","1534.0","1025.0","840.0","2509.0","2521.0"
"2010-07-21","372.0","684.0","278.0","4560.0","108.0","1519.0","1116.0","891.0","2640.0","2402.0"
"2010-07-22","464.0","874.0","472.0","5461.0","155.0","1761.0","1329.0","995.0","3307.0","2907.0"
"2010-07-23","479.0","935.0","333.0","5968.0","117.0","1846.0","1322.0","1118.0","3345.0","3051.0"
"2010-07-24","353.0","845.0","275.0","4656.0","83.0","1496.0","917.0","898.0","2595.0","2725.0"
"2010-07-25","408.0","931.0","348.0","5000.0","85.0","1685.0","1003.0","900.0","2648.0","3075.0"
"2010-07-26","532.0","1161.0","426.0","7270.0","182.0","2296.0","1548.0","1229.0","4003.0","4148.0"
"2010-07-27","547.0","1054.0","433.0","7150.0","165.0","2173.0","1721.0","1287.0","3789.0","3534.0"
"2010-07-28","507.0","1093.0","465.0","6948.0","154.0","2153.0","1566.0","1215.0","3621.0","3543.0"
"2010-07-29","476.0","1070.0","433.0","6645.0","152.0","2129.0","1587.0","1267.0","3643.0","3390.0"
"2010-07-30","541.0","869.0","402.0","6009.0","134.0","1809.0","1274.0","1055.0","3000.0","2955.0"
"2010-07-31","405.0","856.0","278.0","4855.0","72.0","1580.0","900.0","840.0","2597.0","2920.0"
"2010-08-01","318.0","955.0","266.0","4841.0","56.0","1659.0","1064.0","859.0","2490.0","3214.0"
"2010-08-02","550.0","1190.0","356.0","6920.0","159.0","2271.0","1428.0","1163.0","3662.0","3722.0"
"2010-08-03","562.0","1091.0","473.0","7741.0","160.0","2206.0","2076.0","1254.0","3967.0","3477.0"
"2010-08-04","520.0","1060.0","400.0","7415.0","184.0","2223.0","1933.0","1281.0","4146.0","3570.0"
"2010-08-05","532.0","1106.0","473.0","6816.0","181.0","2177.0","1770.0","1234.0","3812.0","3332.0"
"2010-08-06","441.0","1009.0","352.0","6020.0","141.0","1802.0","1400.0","1066.0","3176.0","3186.0"
"2010-08-07","299.0","862.0","235.0","4806.0","74.0","1586.0","889.0","840.0","2439.0","2659.0"
"2010-08-08","380.0","956.0","269.0","5465.0","92.0","1672.0","1053.0","913.0","2810.0","2915.0"
"2010-08-09","556.0","1072.0","387.0","7627.0","158.0","2141.0","1463.0","1159.0","3895.0","3891.0"
"2010-08-10","475.0","1076.0","430.0","7436.0","136.0","2193.0","1536.0","1252.0","3762.0","3469.0"
"2010-08-11","532.0","1106.0","395.0","6802.0","149.0","2332.0","2658.0","1221.0","3622.0","3551.0"
"2010-08-12","494.0","1009.0","404.0","6678.0","155.0","2114.0","2173.0","1205.0","3747.0","3365.0"
"2010-08-13","518.0","1019.0","350.0","6519.0","142.0","2134.0","1644.0","1086.0","3489.0","3240.0"
"2010-08-14","436.0","811.0","321.0","5117.0","75.0","1626.0","1113.0","924.0","2466.0","2940.0"
"2010-08-15","395.0","881.0","280.0","5477.0","86.0","1954.0","1281.0","1070.0","2747.0","3182.0"
"2010-08-16","531.0","1057.0","456.0","7093.0","156.0","2291.0","1538.0","1332.0","3630.0","3901.0"
"2010-08-17","690.0","1140.0","468.0","8064.0","158.0","2481.0","1722.0","1330.0","4337.0","3799.0"
"2010-08-18","517.0","1060.0","367.0","8513.0","167.0","2188.0","1640.0","1295.0","3763.0","3418.0"
"2010-08-19","584.0","1080.0","450.0","7558.0","161.0","2360.0","1569.0","1243.0","3665.0","3340.0"
"2010-08-20","501.0","987.0","367.0","7032.0","121.0","1992.0","1353.0","1179.0","3325.0","3041.0"
"2010-08-21","378.0","854.0","284.0","5510.0","70.0","1800.0","1081.0","896.0","2929.0","2663.0"
"2010-08-22","392.0","987.0","276.0","6012.0","63.0","1858.0","1228.0","937.0","2979.0","3138.0"
"2010-08-23","565.0","1036.0","402.0","7366.0","103.0","2389.0","1524.0","1260.0","3901.0","3518.0"
"2010-08-24","616.0","1243.0","574.0","8063.0","152.0","2624.0","1709.0","1491.0","3962.0","3661.0"
"2010-08-25","580.0","1117.0","482.0","7586.0","145.0","2466.0","1579.0","1314.0","3771.0","3312.0"
"2010-08-26","601.0","1091.0","490.0","7516.0","144.0","2567.0","1700.0","1377.0","3850.0","3387.0"
"2010-08-27","518.0","925.0","399.0","6185.0","107.0","2168.0","1410.0","1058.0","3278.0","3060.0"
"2010-08-28","323.0","895.0","352.0","5332.0","83.0","1894.0","1046.0","888.0","2645.0","2828.0"
"2010-08-29","399.0","1043.0","331.0","5461.0","73.0","2125.0","1099.0","981.0","2907.0","2915.0"
"2010-08-30","602.0","1211.0","532.0","7189.0","152.0","2780.0","2055.0","1453.0","3947.0","3591.0"
"2010-08-31","878.0","1144.0","504.0","7264.0","126.0","2940.0","1873.0","1348.0","3976.0","3323.0"
"2010-09-01","650.0","1242.0","514.0","7351.0","156.0","3358.0","1929.0","1540.0","3994.0","3318.0"
"2010-09-02","915.0","1223.0","607.0","7423.0","139.0","2916.0","2016.0","1482.0","3985.0","3293.0"
"2010-09-03","614.0","1033.0","462.0","7036.0","103.0","2493.0","1620.0","1361.0","3759.0","3352.0"
"2010-09-04","390.0","893.0","268.0","5204.0","59.0","2185.0","1038.0","892.0","3748.0","2876.0"
"2010-09-05","598.0","1008.0","394.0","5475.0","49.0","2343.0","1228.0","1027.0","3020.0","2900.0"
"2010-09-06","605.0","1178.0","448.0","6877.0","91.0","2960.0","1506.0","1218.0","3710.0","3413.0"
"2010-09-07","545.0","1109.0","514.0","7353.0","131.0","3224.0","1832.0","1370.0","4176.0","3290.0"
"2010-09-08","608.0","1253.0","626.0","7677.0","114.0","3305.0","2267.0","1541.0","4334.0","3620.0"
"2010-09-09","546.0","1238.0","490.0","6737.0","146.0","3073.0","2006.0","1355.0","3910.0","3080.0"
"2010-09-10","513.0","987.0","407.0","6117.0","110.0","2800.0","1675.0","1203.0","3443.0","2887.0"
"2010-09-11","357.0","911.0","291.0","4794.0","70.0","2458.0","1211.0","930.0","2869.0","2671.0"
"2010-09-12","458.0","1069.0","430.0","5766.0","80.0","2770.0","1486.0","1172.0","3163.0","2977.0"
"2010-09-13","707.0","1244.0","536.0","8079.0","126.0","3724.0","2484.0","1471.0","4355.0","3735.0"
"2010-09-14","646.0","1247.0","482.0","8227.0","146.0","4041.0","2526.0","1554.0","4418.0","3556.0"
"2010-09-15","652.0","1232.0","572.0","8181.0","151.0","4160.0","2563.0","1648.0","4463.0","3371.0"
"2010-09-16","746.0","1235.0","535.0","7864.0","142.0","4067.0","2368.0","1697.0","4367.0","3100.0"
"2010-09-17","541.0","1099.0","522.0","7340.0","131.0","3568.0","1964.0","1384.0","3912.0","2882.0"
"2010-09-18","455.0","900.0","385.0","5825.0","87.0","3088.0","1331.0","1125.0","2861.0","2716.0"
"2010-09-19","460.0","1256.0","518.0","6600.0","78.0","3385.0","1668.0","1286.0","3350.0","3140.0"
"2010-09-20","691.0","1390.0","698.0","7968.0","148.0","5018.0","2381.0","1573.0","4280.0","3375.0"
"2010-09-21","669.0","1445.0","639.0","8671.0","152.0","5180.0","2502.0","1590.0","4685.0","3496.0"
"2010-09-22","707.0","1264.0","532.0","8179.0","125.0","4422.0","2331.0","1526.0","4434.0","3380.0"
"2010-09-23","590.0","1287.0","527.0","7891.0","128.0","4120.0","2409.0","1517.0","4257.0","3245.0"
"2010-09-24","487.0","1173.0","495.0","7265.0","128.0","3758.0","1993.0","1378.0","3985.0","2918.0"
"2010-09-25","329.0","986.0","330.0","5410.0","71.0","2973.0","1384.0","1042.0","3003.0","2474.0"
"2010-09-26","441.0","1172.0","417.0","5601.0","81.0","3775.0","1629.0","1264.0","3182.0","2867.0"
"2010-09-27","564.0","1510.0","610.0","7815.0","112.0","4578.0","2494.0","1837.0","4590.0","3416.0"
"2010-09-28","683.0","1351.0","643.0","8042.0","129.0","4732.0","2656.0","1828.0","4953.0","3620.0"
"2010-09-29","561.0","1302.0","676.0","7857.0","157.0","4253.0","2586.0","1805.0","4685.0","3403.0"
"2010-09-30","592.0","1271.0","601.0","7602.0","94.0","3979.0","2462.0","1712.0","4507.0","2993.0"
"2010-10-01","534.0","1153.0","507.0","6708.0","122.0","3577.0","1940.0","1435.0","3875.0","2792.0"
"2010-10-02","405.0","976.0","443.0","5601.0","81.0","2930.0","1290.0","1089.0","3002.0","2534.0"
"2010-10-03","443.0","1006.0","406.0","5697.0","76.0","3153.0","1735.0","1279.0","3109.0","2708.0"
"2010-10-04","629.0","1338.0","717.0","7601.0","150.0","4292.0","2373.0","1638.0","4591.0","3204.0"
"2010-10-05","594.0","1339.0","635.0","7502.0","119.0","4364.0","2751.0","1649.0","5209.0","3520.0"
"2010-10-06","648.0","1251.0","701.0","7833.0","189.0","4320.0","2519.0","1667.0","4666.0","2960.0"
"2010-10-07","754.0","1365.0","635.0","7634.0","132.0","3932.0","2497.0","1763.0","4603.0","2874.0"
"2010-10-08","677.0","1095.0","474.0","7218.0","129.0","3499.0","1952.0","1454.0","3972.0","2745.0"
"2010-10-09","671.0","959.0","362.0","5467.0","64.0","2729.0","1361.0","1096.0","2938.0","2357.0"
"2010-10-10","624.0","1121.0","494.0","5824.0","77.0","3197.0","1576.0","1278.0","3236.0","2674.0"
"2010-10-11","694.0","1294.0","622.0","7809.0","124.0","4095.0","2383.0","1773.0","4461.0","3271.0"
"2010-10-12","871.0","1347.0","661.0","8834.0","174.0","4353.0","2692.0","1806.0","4700.0","3388.0"
"2010-10-13","720.0","1265.0","671.0","8505.0","132.0","4060.0","2463.0","1709.0","4597.0","2777.0"
"2010-10-14","653.0","1316.0","763.0","8014.0","149.0","3946.0","2428.0","1729.0","4645.0","2718.0"
"2010-10-15","550.0","1096.0","683.0","7145.0","137.0","3486.0","1856.0","1355.0","3944.0","2499.0"
"2010-10-16","516.0","910.0","486.0","6131.0","81.0","2615.0","1262.0","1145.0","2885.0","2148.0"
"2010-10-17","576.0","1102.0","548.0","6392.0","84.0","3164.0","1593.0","1561.0","3457.0","2582.0"
"2010-10-18","742.0","1281.0","675.0","7771.0","144.0","4177.0","2306.0","1696.0","4536.0","3042.0"
"2010-10-19","650.0","1321.0","700.0","7787.0","157.0","4177.0","2522.0","1720.0","4778.0","3105.0"
"2010-10-20","653.0","1261.0","711.0","8178.0","156.0","3751.0","2338.0","1774.0","4725.0","2784.0"
"2010-10-21","961.0","1237.0","714.0","9338.0","133.0","3726.0","2377.0","1709.0","5138.0","2657.0"
"2010-10-22","855.0","1085.0","735.0","7241.0","110.0","3263.0","1958.0","1430.0","4353.0","2595.0"
"2010-10-23","508.0","959.0","506.0","5509.0","76.0","2514.0","1292.0","1165.0","3117.0","2146.0"
"2010-10-24","470.0","1082.0","532.0","5569.0","112.0","2761.0","1524.0","1412.0","3361.0","2557.0"
"2010-10-25","623.0","1331.0","734.0","7848.0","126.0","3824.0","2380.0","1839.0","4990.0","2897.0"
"2010-10-26","650.0","1455.0","918.0","8101.0","159.0","4160.0","2569.0","1972.0","5206.0","3175.0"
"2010-10-27","693.0","1351.0","850.0","7729.0","137.0","3803.0","2586.0","1798.0","5933.0","2956.0"
"2010-10-28","759.0","1367.0","829.0","7786.0","183.0","3651.0","2633.0","1995.0","4734.0","2897.0"
"2010-10-29","516.0","1088.0","740.0","6470.0","127.0","3121.0","1872.0","1597.0","4105.0","2448.0"
"2010-10-30","343.0","971.0","359.0","4913.0","74.0","2386.0","1327.0","1078.0","3016.0","2062.0"
"2010-10-31","426.0","1205.0","504.0","5310.0","82.0","2656.0","1697.0","1461.0","3431.0","2534.0"
"2010-11-01","648.0","1378.0","679.0","7422.0","136.0","3746.0","2231.0","1769.0","4738.0","3103.0"
"2010-11-02","683.0","1398.0","846.0","7517.0","150.0","5194.0","2289.0","1742.0","4638.0","2928.0"
"2010-11-03","666.0","1387.0","653.0","7187.0","189.0","4102.0","2394.0","1677.0","4469.0","2902.0"
"2010-11-04","639.0","1496.0","774.0","7334.0","155.0","4035.0","2363.0","1818.0","4624.0","3094.0"
"2010-11-05","567.0","1316.0","630.0","6619.0","120.0","3370.0","1912.0","1628.0","4246.0","2684.0"
"2010-11-06","446.0","992.0","379.0","4979.0","85.0","2610.0","1286.0","1159.0","8612.0","2092.0"
"2010-11-07","466.0","1166.0","475.0","5501.0","85.0","2959.0","1584.0","1280.0","12223.0","2345.0"
"2010-11-08","628.0","1332.0","776.0","7866.0","147.0","4171.0","2519.0","1721.0","9382.0","3022.0"
"2010-11-09","624.0","1295.0","795.0","7706.0","121.0","4184.0","2461.0","2037.0","6036.0","2945.0"
"2010-11-10","649.0","1425.0","825.0","7420.0","125.0","4240.0","2400.0","1817.0","5224.0","2815.0"
"2010-11-11","621.0","1334.0","797.0","7014.0","98.0","3928.0","2196.0","1734.0","4905.0","2812.0"
"2010-11-12","522.0","1183.0","597.0","6659.0","97.0","3303.0","1879.0","1474.0","4249.0","2576.0"
"2010-11-13","412.0","900.0","420.0","7226.0","77.0","2448.0","1266.0","1097.0","3147.0","2223.0"
"2010-11-14","438.0","1239.0","526.0","5387.0","66.0","2642.0","1446.0","1224.0","3502.0","2193.0"
"2010-11-15","554.0","1278.0","709.0","7014.0","115.0","3837.0","2073.0","1563.0","4112.0","2513.0"
"2010-11-16","846.0","1288.0","731.0","7358.0","118.0","3702.0","2096.0","1537.0","4310.0","2607.0"
"2010-11-17","816.0","1242.0","748.0","7417.0","113.0","3705.0","2146.0","1718.0","4542.0","2865.0"
"2010-11-18","699.0","1331.0","786.0","7695.0","107.0","3882.0","2122.0","1792.0","4659.0","2642.0"
"2010-11-19","568.0","1184.0","619.0","6869.0","94.0","3401.0","1757.0","1554.0","4211.0","2516.0"
"2010-11-20","607.0","997.0","454.0","5466.0","87.0","2814.0","1309.0","1164.0","3388.0","2240.0"
"2010-11-21","538.0","1139.0","549.0","5942.0","83.0","3089.0","1469.0","1356.0","3589.0","2241.0"
"2010-11-22","648.0","1389.0","834.0","8248.0","120.0","4079.0","1961.0","1670.0","4697.0","2921.0"
"2010-11-23","661.0","1352.0","793.0","7527.0","98.0","4166.0","2187.0","1567.0","4367.0","2647.0"
"2010-11-24","690.0","1249.0","673.0","7930.0","111.0","3851.0","2007.0","1479.0","4180.0","2601.0"
"2010-11-25","506.0","1188.0","503.0","8284.0","90.0","3553.0","1587.0","1155.0","3562.0","2454.0"
"2010-11-26","793.0","1035.0","448.0","7389.0","79.0","3093.0","1369.0","1191.0","3107.0","2276.0"
"2010-11-27","562.0","972.0","471.0","6867.0","72.0","3162.0","1162.0","1052.0","3109.0","2350.0"
"2010-11-28","561.0","1098.0","592.0","7018.0","66.0","3567.0","1547.0","1238.0","3727.0","2614.0"
"2010-11-29","707.0","1353.0","871.0","8820.0","121.0","5014.0","2305.0","1707.0","4630.0","3045.0"
"2010-11-30","764.0","1449.0","961.0","8937.0","109.0","4879.0","2585.0","1864.0","4866.0","2888.0"
"2010-12-01","594.0","1441.0","877.0","8129.0","135.0","4902.0","2457.0","1785.0","4756.0","1359.0"
"2010-12-02","533.0","1492.0","744.0","8001.0","110.0","4308.0","2341.0","1631.0","4659.0","857.0"
