"date","Hepatitis_A","Hepatitis_B","Hepatitis_C","Viral_hepatitis","World_Hepatitis_Day","Jaundice","Hepatitis","Picornavirales","Hepatocellular_carcinoma","Hepatitis_C_virus"
"2015-02-18","11695.0","3260.0","3835.0","332.0","20.0","2451.0","2864.0","30.0","681.0","325.0"
"2015-02-19","6054.0","2728.0","3309.0","347.0","25.0","2308.0","2106.0","28.0","1037.0","333.0"
"2015-02-20","2478.0","2214.0","2707.0","263.0","30.0","2014.0","1694.0","18.0","748.0","281.0"
"2015-02-21","1882.0","1609.0","1929.0","222.0","12.0","1534.0","1254.0","15.0","528.0","205.0"
"2015-02-22","1552.0","1542.0","1976.0","241.0","27.0","1772.0","1308.0","16.0","463.0","203.0"
"2015-02-23","2059.0","2480.0","2884.0","405.0","24.0","2563.0","1934.0","36.0","701.0","350.0"
"2015-02-24","2037.0","2648.0","3101.0","366.0","31.0","2923.0","1871.0","40.0","721.0","382.0"
"2015-02-25","2167.0","3179.0","3722.0","487.0","30.0","2752.0","1833.0","19.0","1020.0","653.0"
"2015-02-26","2140.0","2702.0","2996.0","312.0","22.0","2350.0","1832.0","23.0","638.0","376.0"
"2015-02-27","1738.0","2322.0","2658.0","418.0","27.0","2241.0","1630.0","17.0","660.0","275.0"
"2015-02-28","973.0","1529.0","2134.0","271.0","17.0","1566.0","1215.0","8.0","480.0","246.0"
"2015-03-01","1111.0","1679.0","3249.0","262.0","24.0","1708.0","1346.0","28.0","413.0","244.0"
"2015-03-02","1700.0","2504.0","3047.0","346.0","27.0","2409.0","1803.0","30.0","748.0","459.0"
"2015-03-03","1469.0","2655.0","3162.0","351.0","19.0","2362.0","1929.0","19.0","740.0","338.0"
"2015-03-04","1571.0","2632.0","2899.0","364.0","32.0","2323.0","1832.0","29.0","770.0","387.0"
"2015-03-05","1526.0","2415.0","2691.0","292.0","28.0","2063.0","1660.0","19.0","699.0","330.0"
"2015-03-06","1259.0","1989.0","2464.0","260.0","35.0","1840.0","1540.0","13.0","658.0","258.0"
"2015-03-07","1141.0","1593.0","1814.0","242.0","19.0","1625.0","1101.0","20.0","457.0","232.0"
"2015-03-08","975.0","1627.0","1846.0","238.0","26.0","1781.0","1323.0","14.0","387.0","220.0"
"2015-03-09","1406.0","2650.0","2977.0","329.0","40.0","2289.0","1770.0","14.0","674.0","348.0"
"2015-03-10","1600.0","2528.0","3371.0","339.0","28.0","2366.0","1755.0","28.0","685.0","368.0"
"2015-03-11","1411.0","2390.0","3030.0","301.0","26.0","2345.0","1902.0","17.0","665.0","304.0"
"2015-03-12","1396.0","2635.0","2921.0","325.0","44.0","2127.0","1841.0","12.0","670.0","322.0"
"2015-03-13","1475.0","2295.0","2853.0","314.0","39.0","2041.0","1647.0","24.0","628.0","321.0"
"2015-03-14","862.0","1427.0","2054.0","238.0","19.0","1572.0","1217.0","14.0","396.0","231.0"
"2015-03-15","967.0","1601.0","1996.0","244.0","20.0","1687.0","9318.0","17.0","403.0","261.0"
"2015-03-16","2159.0","2524.0","2885.0","310.0","40.0","2274.0","1957.0","12.0","666.0","315.0"
"2015-03-17","1876.0","2678.0","3954.0","352.0","29.0","2496.0","1910.0","18.0","781.0","380.0"
"2015-03-18","1511.0","2334.0","3312.0","313.0","24.0","2337.0","1739.0","20.0","699.0","330.0"
"2015-03-19","1408.0","2543.0","3003.0","311.0","20.0","2160.0","1792.0","23.0","649.0","332.0"
"2015-03-20","1256.0","2187.0","2658.0","317.0","26.0","2053.0","1546.0","25.0","651.0","292.0"
"2015-03-21","739.0","208154.0","1747.0","192.0","24.0","1537.0","1153.0","13.0","384.0","204.0"
"2015-03-22","998.0","1489.0","1935.0","248.0","22.0","1754.0","1247.0","11.0","426.0","225.0"
"2015-03-23","1830.0","2443.0","3004.0","372.0","48.0","2400.0","1744.0","22.0","668.0","303.0"
"2015-03-24","1658.0","2506.0","3111.0","356.0","77.0","2502.0","1768.0","17.0","745.0","372.0"
"2015-03-25","1626.0","2825.0","3775.0","368.0","57.0","2602.0","2112.0","26.0","736.0","393.0"
"2015-03-26","1337.0","2315.0","3010.0","346.0","30.0","2217.0","1753.0","26.0","736.0","337.0"
"2015-03-27","1133.0","2200.0","2875.0","296.0","27.0","1956.0","1563.0","21.0","630.0","276.0"
"2015-03-28","727.0","1421.0","1704.0","200.0","20.0","1472.0","1175.0","14.0","423.0","208.0"
"2015-03-29","803.0","1449.0","1893.0","239.0","24.0","1561.0","1272.0","11.0","401.0","259.0"
"2015-03-30","1512.0","2893.0","3577.0","344.0","31.0","2282.0","2255.0","17.0","711.0","368.0"
"2015-03-31","1394.0","2493.0","3157.0","389.0","35.0","2433.0","1894.0","24.0","736.0","424.0"
"2015-04-01","1249.0","2167.0","2680.0","363.0","38.0","2187.0","1618.0","21.0","688.0","352.0"
"2015-04-02","1216.0","2077.0","2567.0","291.0","33.0","1983.0","1584.0","19.0","664.0","327.0"
"2015-04-03","907.0","1700.0","2159.0","328.0","28.0","1654.0","1339.0","22.0","510.0","262.0"
"2015-04-04","751.0","1390.0","1733.0","246.0","28.0","1526.0","1126.0","20.0","485.0","206.0"
"2015-04-05","690.0","1168.0","1595.0","223.0","24.0","1432.0","1125.0","13.0","407.0","192.0"
"2015-04-06","1061.0","2032.0","2508.0","325.0","47.0","2188.0","1672.0","17.0","637.0","335.0"
"2015-04-07","1347.0","2305.0","2718.0","369.0","87.0","2402.0","1872.0","19.0","728.0","406.0"
"2015-04-08","1318.0","2164.0","2744.0","420.0","43.0","2407.0","1851.0","23.0","729.0","366.0"
"2015-04-09","1289.0","2326.0","2898.0","341.0","42.0","2469.0","1981.0","16.0","659.0","327.0"
"2015-04-10","1077.0","2090.0","2454.0","261.0","33.0","2041.0","1495.0","12.0","568.0","314.0"
"2015-04-11","747.0","1337.0","1626.0","205.0","33.0","1467.0","1155.0","13.0","365.0","269.0"
"2015-04-12","1596.0","1593.0","1718.0","511.0","29.0","1790.0","1716.0","11.0","460.0","308.0"
"2015-04-13","1956.0","2610.0","2732.0","334.0","37.0","3086.0","1871.0","18.0","707.0","371.0"
"2015-04-14","1689.0","2310.0","2810.0","362.0","22.0","2503.0","1774.0","17.0","638.0","397.0"
"2015-04-15","1760.0","2584.0","2861.0","330.0","45.0","2455.0","1779.0","16.0","670.0","359.0"
"2015-04-16","1561.0","2437.0","2725.0","309.0","31.0","2279.0","1777.0","15.0","612.0","391.0"
"2015-04-17","1321.0","2153.0","2310.0","379.0","40.0","1858.0","1621.0","9.0","622.0","279.0"
"2015-04-18","891.0","1402.0","1773.0","254.0","38.0","1533.0","1138.0","14.0","427.0","207.0"
"2015-04-19","884.0","1452.0","1766.0","251.0","37.0","1667.0","1239.0","20.0","452.0","257.0"
"2015-04-20","1376.0","2567.0","2687.0","365.0","37.0","2427.0","1774.0","27.0","722.0","370.0"
"2015-04-21","1450.0","2518.0","3167.0","371.0","41.0","2308.0","1846.0","16.0","724.0","403.0"
"2015-04-22","1388.0","2620.0","3132.0","369.0","29.0","2344.0","1847.0","16.0","677.0","418.0"
"2015-04-23","1326.0","2564.0","5098.0","300.0","24.0","2467.0","1898.0","14.0","618.0","337.0"
"2015-04-24","1235.0","2217.0","3102.0","292.0","53.0","1906.0","1662.0","17.0","604.0","334.0"
"2015-04-25","887.0","1514.0","1961.0","250.0","30.0","1538.0","1256.0","8.0","399.0","225.0"
"2015-04-26","951.0","1536.0","2321.0","240.0","41.0","1584.0","1355.0","4.0","446.0","257.0"
"2015-04-27","1373.0","2461.0","3019.0","289.0","50.0","2263.0","1777.0","28.0","714.0","389.0"
"2015-04-28","1367.0","2519.0","3205.0","346.0","42.0","2270.0","1816.0","24.0","709.0","413.0"
"2015-04-29","1350.0","2495.0","3061.0","328.0","30.0","2274.0","1913.0","13.0","734.0","396.0"
"2015-04-30","1258.0","4268.0","3038.0","262.0","40.0","1995.0","1621.0","20.0","676.0","372.0"
"2015-05-01","1059.0","1896.0","2516.0","276.0","51.0","1828.0","1444.0","25.0","493.0","316.0"
"2015-05-02","708.0","1342.0","1651.0","210.0","23.0","1435.0","1112.0","7.0","372.0","889.0"
"2015-05-03","732.0","1418.0","1858.0","224.0","26.0","1513.0","1137.0","9.0","402.0","4882.0"
"2015-05-04","1236.0","2566.0","2948.0","328.0","34.0","1987.0","1799.0","21.0","675.0","382.0"
"2015-05-05","1258.0","2385.0","2984.0","341.0","46.0","2097.0","1851.0","14.0","589.0","422.0"
"2015-05-06","1420.0","2459.0","3304.0","367.0","49.0","2164.0","1836.0","15.0","695.0","463.0"
"2015-05-07","1255.0","2268.0","2920.0","319.0","33.0","1931.0","1700.0","16.0","616.0","422.0"
"2015-05-08","1197.0","1956.0","3075.0","266.0","33.0","2961.0","2276.0","13.0","581.0","310.0"
"2015-05-09","776.0","1312.0","1646.0","208.0","34.0","1841.0","1038.0","5.0","351.0","270.0"
"2015-05-10","747.0","1389.0","1811.0","277.0","30.0","1885.0","1448.0","9.0","372.0","215.0"
"2015-05-11","1395.0","2452.0","3947.0","350.0","44.0","2267.0","1804.0","16.0","677.0","396.0"
"2015-05-12","1296.0","2257.0","4206.0","336.0","45.0","2083.0","2043.0","12.0","682.0","355.0"
"2015-05-13","1327.0","2277.0","2873.0","323.0","61.0","1984.0","1639.0","24.0","566.0","335.0"
"2015-05-14","1266.0","2109.0","22841.0","334.0","62.0","2037.0","1673.0","13.0","618.0","489.0"
"2015-05-15","1296.0","1943.0","2960.0","473.0","69.0","1736.0","1520.0","12.0","623.0","526.0"
"2015-05-16","846.0","1242.0","1794.0","202.0","48.0","1457.0","1088.0","18.0","362.0","313.0"
"2015-05-17","744.0","1428.0","1990.0","229.0","35.0","1558.0","1126.0","16.0","404.0","333.0"
"2015-05-18","1246.0","2146.0","3130.0","372.0","76.0","2070.0","1729.0","16.0","587.0","394.0"
"2015-05-19","1289.0","2248.0","3150.0","374.0","208.0","2013.0","1911.0","11.0","592.0","375.0"
"2015-05-20","1328.0","2183.0","4203.0","313.0","42.0","2296.0","1756.0","12.0","614.0","383.0"
"2015-05-21","1132.0","2225.0","2930.0","313.0","36.0","1815.0","1715.0","17.0","609.0","379.0"
"2015-05-22","981.0","2045.0","2601.0","258.0","44.0","1603.0","1402.0","8.0","568.0","283.0"
"2015-05-23","720.0","1213.0","1536.0","211.0","26.0","1312.0","1039.0","13.0","360.0","245.0"
"2015-05-24","630.0","1299.0","1746.0","201.0","26.0","1392.0","1094.0","17.0","429.0","240.0"
"2015-05-25","905.0","1716.0","2015.0","243.0","36.0","1863.0","1318.0","16.0","533.0","346.0"
"2015-05-26","1009.0","2020.0","2479.0","300.0","52.0","2378.0","1543.0","25.0","653.0","323.0"
"2015-05-27","1208.0","2280.0","3054.0","324.0","47.0","1993.0","1838.0","5.0","678.0","417.0"
"2015-05-28","1007.0","2106.0","2664.0","292.0","46.0","1860.0","1577.0","13.0","672.0","340.0"
"2015-05-29","943.0","1766.0","2306.0","263.0","53.0","1732.0","1322.0","11.0","560.0","271.0"
"2015-05-30","605.0","1256.0","1561.0","216.0","33.0","1366.0","1085.0","12.0","387.0","166.0"
"2015-05-31","662.0","1208.0","1407.0","189.0","42.0","1374.0","1064.0","9.0","393.0","219.0"
"2015-06-01","924.0","1850.0","2341.0","253.0","47.0","1852.0","1436.0","17.0","652.0","301.0"
"2015-06-02","1135.0","2243.0","3007.0","369.0","35.0","1918.0","1667.0","9.0","659.0","318.0"
"2015-06-03","1168.0","2056.0","2834.0","326.0","49.0","1809.0","1642.0","19.0","642.0","296.0"
"2015-06-04","1370.0","2234.0","4127.0","264.0","40.0","1761.0","1643.0","19.0","689.0","331.0"
"2015-06-05","1056.0","1826.0","2971.0","280.0","41.0","1488.0","1302.0","17.0","600.0","312.0"
"2015-06-06","697.0","1243.0","2024.0","238.0","19.0","1220.0","1141.0","13.0","351.0","259.0"
"2015-06-07","635.0","1220.0","1734.0","222.0","17.0","1365.0","949.0","16.0","350.0","240.0"
"2015-06-08","1034.0","1892.0","2933.0","300.0","39.0","1804.0","1638.0","17.0","571.0","344.0"
"2015-06-09","1094.0","1956.0","2908.0","296.0","47.0","1903.0","1553.0","13.0","637.0","332.0"
"2015-06-10","1124.0","1947.0","2630.0","358.0","49.0","1861.0","1568.0","20.0","633.0","306.0"
"2015-06-11","1054.0","1836.0","2357.0","295.0","45.0","1733.0","1452.0","28.0","611.0","308.0"
"2015-06-12","909.0","1485.0","2181.0","269.0","38.0","1549.0","2537.0","22.0","503.0","263.0"
"2015-06-13","675.0","1918.0","1403.0","184.0","25.0","1097.0","986.0","12.0","361.0","175.0"
"2015-06-14","640.0","1031.0","1420.0","154.0","23.0","1319.0","982.0","10.0","308.0","167.0"
"2015-06-15","1080.0","1707.0","2263.0","297.0","48.0","1653.0","1494.0","16.0","404.0","283.0"
"2015-06-16","1017.0","1469.0","2359.0","319.0","56.0","1736.0","1428.0","20.0","440.0","289.0"
"2015-06-17","1077.0","1139.0","2449.0","262.0","45.0","1696.0","1372.0","12.0","417.0","263.0"
"2015-06-18","979.0","995.0","2315.0","237.0","47.0","1544.0","1416.0","24.0","275.0","227.0"
"2015-06-19","833.0","697.0","2209.0","225.0","36.0","1487.0","1270.0","17.0","251.0","174.0"
"2015-06-20","539.0","380.0","1345.0","143.0","42.0","1134.0","839.0","6.0","163.0","163.0"
"2015-06-21","527.0","361.0","1253.0","144.0","21.0","1139.0","851.0","10.0","132.0","145.0"
"2015-06-22","1201.0","671.0","2032.0","270.0","37.0","1585.0","1316.0","26.0","266.0","231.0"
"2015-06-23","1151.0","701.0","2063.0","269.0","41.0","1862.0","1293.0","11.0","336.0","242.0"
"2015-06-24","911.0","749.0","1965.0","270.0","48.0","3068.0","1198.0","31.0","302.0","196.0"
"2015-06-25","900.0","755.0","2014.0","229.0","61.0","1507.0","1219.0","29.0","300.0","245.0"
"2015-06-26","786.0","823.0","1714.0","213.0","38.0","1195.0","966.0","11.0","380.0","169.0"
"2015-06-27","476.0","880.0","1154.0","152.0","38.0","945.0","761.0","6.0","250.0","137.0"
"2015-06-28","578.0","834.0","1198.0","147.0","31.0","1002.0","811.0","6.0","281.0","136.0"
"2015-06-29","842.0","1400.0","1877.0","200.0","53.0","1257.0","1214.0","17.0","452.0","261.0"
"2015-06-30","929.0","1499.0","2003.0","263.0","71.0","1323.0","1265.0","18.0","1641.0","221.0"
"2015-07-01","839.0","1364.0","2031.0","219.0","76.0","1377.0","1189.0","20.0","495.0","212.0"
"2015-07-02","992.0","1568.0","2443.0","236.0","77.0","1292.0","1360.0","22.0","470.0","235.0"
"2015-07-03","697.0","1233.0","1543.0","171.0","79.0","1073.0","1013.0","17.0","342.0","219.0"
"2015-07-04","573.0","939.0","1189.0","170.0","36.0","1005.0","783.0","22.0","278.0","129.0"
"2015-07-05","548.0","792.0","1315.0","150.0","70.0","918.0","784.0","15.0","229.0","149.0"
"2015-07-06","915.0","1410.0","2120.0","222.0","80.0","1364.0","1292.0","23.0","496.0","219.0"
"2015-07-07","972.0","1473.0","2234.0","203.0","59.0","1435.0","1280.0","25.0","448.0","255.0"
"2015-07-08","1039.0","1664.0","2155.0","387.0","85.0","1375.0","1255.0","15.0","496.0","237.0"
"2015-07-09","938.0","1594.0","2238.0","206.0","74.0","1410.0","1229.0","35.0","476.0","250.0"
"2015-07-10","815.0","1308.0","1887.0","222.0","87.0","1250.0","1142.0","12.0","400.0","208.0"
"2015-07-11","579.0","955.0","1348.0","154.0","61.0","977.0","818.0","13.0","306.0","133.0"
"2015-07-12","664.0","1161.0","1535.0","207.0","35.0","1076.0","902.0","22.0","307.0","143.0"
"2015-07-13","902.0","1512.0","2129.0","209.0","84.0","1656.0","1192.0","22.0","456.0","220.0"
"2015-07-14","882.0","1550.0","2207.0","245.0","96.0","1561.0","1294.0","20.0","508.0","246.0"
"2015-07-15","1074.0","1833.0","2238.0","228.0","80.0","1473.0","1283.0","26.0","471.0","205.0"
"2015-07-16","828.0","1474.0","2255.0","228.0","86.0","1423.0","1268.0","14.0","474.0","194.0"
"2015-07-17","992.0","1190.0","1809.0","207.0","63.0","1133.0","1118.0","22.0","391.0","168.0"
"2015-07-18","517.0","838.0","1238.0","139.0","61.0","1071.0","805.0","16.0","363.0","122.0"
"2015-07-19","461.0","798.0","1270.0","149.0","78.0","999.0","766.0","11.0","279.0","124.0"
"2015-07-20","863.0","1564.0","2103.0","224.0","122.0","1414.0","1309.0","15.0","432.0","218.0"
"2015-07-21","926.0","1574.0","2178.0","300.0","141.0","1351.0","1451.0","12.0","481.0","223.0"
"2015-07-22","895.0","1429.0","2300.0","272.0","164.0","1430.0","1363.0","21.0","450.0","214.0"
"2015-07-23","772.0","1429.0","2268.0","210.0","185.0","1323.0","1259.0","20.0","486.0","214.0"
"2015-07-24","795.0","1317.0","2399.0","200.0","210.0","1207.0","1362.0","12.0","346.0","189.0"
"2015-07-25","547.0","910.0","1782.0","167.0","166.0","990.0","961.0","14.0","280.0","168.0"
"2015-07-26","581.0","917.0","1624.0","153.0","202.0","1001.0","985.0","8.0","252.0","155.0"
"2015-07-27","1081.0","1640.0","3239.0","278.0","833.0","1372.0","1734.0","14.0","447.0","231.0"
"2015-07-28","1477.0","2527.0","4226.0","460.0","3406.0","1322.0","3054.0","24.0","502.0","317.0"
"2015-07-29","1293.0","1787.0","2871.0","445.0","465.0","1281.0","1764.0","18.0","477.0","255.0"
"2015-07-30","1087.0","1738.0","2410.0","321.0","157.0","1353.0","1546.0","21.0","475.0","262.0"
"2015-07-31","750.0","1303.0","1938.0","230.0","77.0","1111.0","1243.0","11.0","359.0","208.0"
"2015-08-01","547.0","917.0","1202.0","192.0","62.0","873.0","1034.0","8.0","251.0","172.0"
"2015-08-02","543.0","857.0","1253.0","171.0","45.0","917.0","1077.0","12.0","250.0","192.0"
"2015-08-03","691.0","1365.0","1513.0","173.0","32.0","995.0","1746.0","3.0","368.0","175.0"
"2015-08-04","871.0","1517.0","1838.0","231.0","55.0","1314.0","1313.0","12.0","597.0","238.0"
"2015-08-05","866.0","1538.0","1908.0","227.0","50.0","1280.0","1244.0","13.0","498.0","179.0"
"2015-08-06","846.0","1542.0","1837.0","213.0","35.0","1242.0","1260.0","20.0","435.0","237.0"
"2015-08-07","703.0","1303.0","1809.0","208.0","58.0","1129.0","1097.0","14.0","411.0","193.0"
"2015-08-08","525.0","883.0","1225.0","134.0","31.0","902.0","831.0","5.0","267.0","156.0"
"2015-08-09","535.0","877.0","1153.0","158.0","18.0","945.0","866.0","12.0","253.0","160.0"
"2015-08-10","762.0","1348.0","1903.0","203.0","32.0","1189.0","1116.0","14.0","415.0","385.0"
"2015-08-11","894.0","1350.0","1961.0","193.0","35.0","1288.0","1255.0","11.0","451.0","215.0"
"2015-08-12","804.0","1338.0","1885.0","178.0","41.0","1191.0","1166.0","12.0","433.0","194.0"
"2015-08-13","1005.0","1700.0","6892.0","188.0","36.0","1273.0","1313.0","59.0","447.0","243.0"
"2015-08-14","729.0","1180.0","4198.0","158.0","17.0","1030.0","1055.0","8.0","356.0","163.0"
"2015-08-15","607.0","874.0","2144.0","144.0","22.0","903.0","824.0","9.0","271.0","130.0"
"2015-08-16","554.0","962.0","1605.0","183.0","26.0","1032.0","916.0","11.0","265.0","138.0"
"2015-08-17","959.0","1531.0","2520.0","208.0","30.0","1345.0","1266.0","13.0","448.0","194.0"
"2015-08-18","883.0","1574.0","2646.0","208.0","39.0","1351.0","1259.0","19.0","507.0","222.0"
"2015-08-19","924.0","1563.0","2646.0","219.0","34.0","1371.0","1242.0","26.0","436.0","204.0"
"2015-08-20","882.0","1504.0","2395.0","195.0","39.0","1308.0","1132.0","15.0","460.0","209.0"
"2015-08-21","749.0","1330.0","2145.0","155.0","37.0","1129.0","1061.0","18.0","431.0","193.0"
"2015-08-22","507.0","1019.0","1536.0","140.0","37.0","899.0","849.0","11.0","281.0","145.0"
"2015-08-23","537.0","895.0","1370.0","135.0","22.0","1099.0","906.0","15.0","254.0","162.0"
"2015-08-24","814.0","1543.0","2364.0","222.0","37.0","1353.0","1350.0","19.0","438.0","262.0"
"2015-08-25","906.0","1522.0","2102.0","190.0","30.0","1413.0","1302.0","22.0","495.0","249.0"
"2015-08-26","881.0","1413.0","1962.0","182.0","34.0","1354.0","1288.0","20.0","509.0","259.0"
"2015-08-27","881.0","1515.0","2038.0","179.0","39.0","1499.0","1149.0","18.0","450.0","320.0"
"2015-08-28","722.0","1243.0","2474.0","154.0","27.0","1152.0","998.0","12.0","418.0","191.0"
"2015-08-29","600.0","1321.0","1526.0","133.0","25.0","877.0","831.0","11.0","329.0","141.0"
"2015-08-30","539.0","901.0","1517.0","165.0","21.0","1035.0","866.0","13.0","309.0","183.0"
"2015-08-31","805.0","1416.0","2066.0","204.0","28.0","1418.0","1204.0","19.0","443.0","248.0"
"2015-09-01","899.0","1435.0","2035.0","223.0","23.0","1345.0","1121.0","15.0","496.0","248.0"
"2015-09-02","866.0","1559.0","2039.0","189.0","36.0","1431.0","1249.0","20.0","560.0","228.0"
"2015-09-03","830.0","1575.0","1916.0","222.0","35.0","1325.0","1225.0","38.0","487.0","265.0"
"2015-09-04","728.0","1216.0","1556.0","169.0","23.0","1169.0","1029.0","21.0","399.0","194.0"
"2015-09-05","499.0","864.0","1199.0","161.0","20.0","1021.0","762.0","6.0","305.0","139.0"
"2015-09-06","506.0","842.0","1166.0","140.0","25.0","1000.0","816.0","21.0","251.0","137.0"
"2015-09-07","717.0","1459.0","1649.0","195.0","38.0","1336.0","1120.0","23.0","383.0","203.0"
"2015-09-08","932.0","1793.0","1981.0","204.0","40.0","1534.0","1262.0","35.0","493.0","244.0"
"2015-09-09","893.0","1498.0","2151.0","204.0","24.0","1342.0","1242.0","26.0","513.0","185.0"
"2015-09-10","844.0","1440.0","2093.0","213.0","28.0","1304.0","1266.0","28.0","482.0","227.0"
"2015-09-11","817.0","1309.0","1891.0","210.0","24.0","1257.0","1112.0","17.0","426.0","246.0"
"2015-09-12","492.0","816.0","1247.0","118.0","20.0","983.0","783.0","8.0","247.0","127.0"
"2015-09-13","484.0","843.0","1292.0","144.0","19.0","1075.0","830.0","20.0","267.0","152.0"
"2015-09-14","950.0","1644.0","2337.0","260.0","33.0","1626.0","1245.0","24.0","527.0","288.0"
"2015-09-15","917.0","1630.0","2056.0","233.0","25.0","1613.0","1393.0","21.0","556.0","293.0"
