"date","Malaria","Malaria_vaccine","Protozoa","Plasmodium","Fever","Jaundice","Epileptic_seizure","Anopheles","Plasmodium_falciparum","Sepsis"
"2012-11-04","5944.0","199.0","1968.0","845.0","4130.0","4092.0","1510.0","457.0","597.0","3828.0"
"2012-11-05","7796.0","277.0","2709.0","1126.0","5273.0","5137.0","1864.0","611.0","795.0","4743.0"
"2012-11-06","8245.0","293.0","2879.0","1139.0","5235.0","5094.0","2010.0","639.0","847.0","4506.0"
"2012-11-07","7179.0","280.0","2589.0","1252.0","4762.0","4616.0","1824.0","522.0","829.0","4066.0"
"2012-11-08","7836.0","227.0","2817.0","1031.0","5204.0","4783.0","1871.0","558.0","850.0","4746.0"
"2012-11-09","6963.0","341.0","2212.0","929.0","4589.0","4236.0","1769.0","416.0","819.0","4326.0"
"2012-11-10","5176.0","354.0","1539.0","687.0","3789.0","3702.0","1551.0","369.0","495.0","3380.0"
"2012-11-11","5599.0","373.0","1744.0","827.0","3906.0","3736.0","1688.0","462.0","562.0","3426.0"
"2012-11-12","7865.0","504.0","2547.0","1145.0","5267.0","4858.0","1812.0","467.0","857.0","4577.0"
"2012-11-13","7582.0","421.0","2620.0","1141.0","4652.0","4558.0","1858.0","521.0","877.0","4529.0"
"2012-11-14","8288.0","458.0","2611.0","1191.0","5258.0","4856.0","1952.0","599.0","801.0","17721.0"
"2012-11-15","7703.0","276.0","2697.0","1114.0","4790.0","4546.0","1936.0","555.0","896.0","16670.0"
"2012-11-16","6351.0","241.0","1911.0","960.0","4024.0","4731.0","1657.0","408.0","664.0","9019.0"
"2012-11-17","4958.0","174.0","1576.0","613.0","3521.0","3484.0","1462.0","360.0","472.0","4861.0"
"2012-11-18","5930.0","228.0","1981.0","863.0","4020.0","3959.0","1561.0","427.0","588.0","4685.0"
"2012-11-19","7813.0","282.0","2524.0","1073.0","5175.0","4604.0","1856.0","488.0","835.0","5138.0"
"2012-11-20","7411.0","279.0","2548.0","1114.0","4990.0","4858.0","1900.0","451.0","833.0","4933.0"
"2012-11-21","6886.0","261.0","1873.0","937.0","4517.0","4330.0","1785.0","460.0","765.0","4498.0"
"2012-11-22","5928.0","242.0","1849.0","792.0","4181.0","3921.0","1633.0","425.0","688.0","4027.0"
"2012-11-23","5210.0","189.0","1445.0","724.0","3915.0","3498.0","1573.0","340.0","627.0","3660.0"
"2012-11-24","4656.0","224.0","1315.0","589.0","3621.0","3265.0","1516.0","328.0","521.0","3321.0"
"2012-11-25","5614.0","220.0","1951.0","843.0","4158.0","3646.0","1640.0","356.0","607.0","3900.0"
"2012-11-26","7727.0","322.0","2274.0","1102.0","5396.0","4514.0","1983.0","506.0","885.0","4786.0"
"2012-11-27","8315.0","339.0","2659.0","1207.0","5612.0","4957.0","2077.0","556.0","995.0","4816.0"
"2012-11-28","7884.0","293.0","2595.0","1115.0","5326.0","4688.0","1895.0","554.0","974.0","4658.0"
"2012-11-29","7433.0","304.0","2337.0","1187.0","5234.0","4638.0","1950.0","516.0","944.0","4914.0"
"2012-11-30","6123.0","289.0","1868.0","847.0","4565.0","4223.0","1880.0","440.0","755.0","4187.0"
"2012-12-01","5041.0","202.0","1410.0","746.0","4058.0","3538.0","1592.0","360.0","586.0","3355.0"
"2012-12-02","5895.0","243.0","1792.0","844.0","4559.0","3952.0","1650.0","422.0","658.0","3646.0"
"2012-12-03","7608.0","311.0","2572.0","1262.0","5454.0","8209.0","2060.0","532.0","1008.0","4729.0"
"2012-12-04","7785.0","271.0","2443.0","1124.0","5749.0","12233.0","2015.0","512.0","913.0","4827.0"
"2012-12-05","7760.0","316.0","2766.0","1375.0","6157.0","5797.0","2400.0","692.0","1032.0","5111.0"
"2012-12-06","7419.0","294.0","2544.0","1251.0","5288.0","4935.0","2109.0","470.0","937.0","4699.0"
"2012-12-07","6157.0","258.0","1910.0","909.0","4592.0","4203.0","1701.0","410.0","649.0","4026.0"
"2012-12-08","4821.0","166.0","1445.0","598.0","3948.0","3537.0","1516.0","326.0","482.0","3255.0"
"2012-12-09","5496.0","188.0","1927.0","808.0","4522.0","3918.0","1617.0","400.0","772.0","3698.0"
"2012-12-10","7258.0","257.0","2345.0","1122.0","5777.0","4658.0","1873.0","499.0","874.0","4778.0"
"2012-12-11","7661.0","305.0","2510.0","1091.0","5721.0","4630.0","2073.0","546.0","876.0","4587.0"
"2012-12-12","6804.0","264.0","2251.0","1021.0","5552.0","4278.0","1893.0","458.0","886.0","4501.0"
"2012-12-13","6880.0","243.0","2213.0","963.0","5404.0","4327.0","1901.0","441.0","815.0","4445.0"
"2012-12-14","5625.0","185.0","1565.0","768.0","4893.0","3646.0","1635.0","303.0","613.0","3826.0"
"2012-12-15","4492.0","137.0","1139.0","532.0","4259.0","3289.0","1410.0","237.0","535.0","3088.0"
"2012-12-16","4695.0","164.0","1327.0","532.0","4547.0","3443.0","1413.0","278.0","477.0","3144.0"
"2012-12-17","6320.0","243.0","1781.0","853.0","5891.0","4401.0","1763.0","367.0","600.0","4211.0"
"2012-12-18","6503.0","230.0","1753.0","636.0","5799.0","4122.0","1603.0","353.0","631.0","4594.0"
"2012-12-19","6001.0","229.0","1555.0","632.0","5606.0","3860.0","1636.0","374.0","585.0","5100.0"
"2012-12-20","5064.0","190.0","1328.0","613.0","5381.0","3514.0","1559.0","301.0","463.0","4052.0"
"2012-12-21","3911.0","151.0","988.0","490.0","4352.0","3112.0","1300.0","202.0","384.0","6716.0"
"2012-12-22","3218.0","114.0","829.0","301.0","4131.0","2704.0","1228.0","197.0","318.0","4060.0"
"2012-12-23","3253.0","106.0","833.0","310.0","4407.0","2889.0","1288.0","173.0","292.0","3854.0"
"2012-12-24","3487.0","130.0","748.0","342.0","4431.0","2902.0","1195.0","189.0","279.0","4343.0"
"2012-12-25","3267.0","102.0","792.0","285.0","3963.0","2628.0","1071.0","179.0","286.0","3602.0"
"2012-12-26","4156.0","165.0","938.0","354.0","5172.0","3520.0","1375.0","247.0","375.0","4392.0"
"2012-12-27","4327.0","127.0","1060.0","404.0","5895.0","3286.0","1385.0","273.0","376.0","4547.0"
"2012-12-28","4361.0","179.0","1012.0","451.0","5887.0","3447.0","1448.0","213.0","379.0","4247.0"
"2012-12-29","3887.0","121.0","939.0","324.0","4990.0","3064.0","1505.0","207.0","362.0","4010.0"
"2012-12-30","4120.0","138.0","837.0","368.0","4976.0","2966.0","1423.0","231.0","341.0","3866.0"
"2012-12-31","3952.0","137.0","850.0","408.0","5046.0","3003.0","1336.0","209.0","326.0","3748.0"
"2013-01-01","3872.0","139.0","938.0","384.0","4659.0","2899.0","1231.0","216.0","346.0","3067.0"
"2013-01-02","7795.0","219.0","1636.0","602.0","6398.0","4362.0","1731.0","331.0","550.0","4626.0"
"2013-01-03","6210.0","217.0","1605.0","544.0","7397.0","3991.0","1788.0","308.0","524.0","4601.0"
"2013-01-04","5629.0","207.0","1573.0","610.0","6274.0","4579.0","1610.0","295.0","646.0","4742.0"
"2013-01-05","4551.0","139.0","1352.0","481.0","5673.0","3638.0","1448.0","308.0","412.0","5736.0"
"2013-01-06","5428.0","207.0","1545.0","524.0","5608.0","3942.0","1535.0","357.0","520.0","5143.0"
"2013-01-07","6941.0","271.0","2099.0","663.0","6567.0","4645.0","1754.0","368.0","581.0","5148.0"
"2013-01-08","7614.0","269.0","2242.0","805.0","6656.0","4668.0","1896.0","389.0","669.0","5203.0"
"2013-01-09","7153.0","291.0","2372.0","776.0","6725.0","4688.0","1841.0","394.0","580.0","5006.0"
"2013-01-10","7144.0","252.0","2271.0","890.0","6366.0","4658.0","1750.0","369.0","738.0","4937.0"
"2013-01-11","6976.0","250.0","1952.0","715.0","6067.0","4101.0","1651.0","381.0","587.0","4611.0"
"2013-01-12","4902.0","178.0","1467.0","497.0","5025.0","3480.0","1424.0","331.0","452.0","3631.0"
"2013-01-13","5593.0","187.0","1833.0","579.0","5457.0","3777.0","1639.0","335.0","511.0","3848.0"
"2013-01-14","7387.0","286.0","2335.0","787.0","6682.0","4786.0","1936.0","387.0","667.0","4901.0"
"2013-01-15","7714.0","309.0","2505.0","843.0","6891.0","4795.0","1904.0","382.0","672.0","4913.0"
"2013-01-16","7647.0","327.0","2699.0","872.0","7078.0","4743.0","1990.0","451.0","734.0","4616.0"
"2013-01-17","7826.0","311.0","2552.0","1010.0","6624.0","4730.0","2061.0","485.0","768.0","4935.0"
"2013-01-18","6635.0","274.0","2117.0","700.0","6141.0","4309.0","1853.0","388.0","637.0","4317.0"
"2013-01-19","4964.0","163.0","1612.0","575.0","5087.0","3719.0","1804.0","292.0","475.0","3700.0"
"2013-01-20","6390.0","211.0","1884.0","820.0","5609.0","3961.0","1695.0","396.0","595.0","4348.0"
"2013-01-21","7928.0","311.0","2322.0","1297.0","6898.0","4834.0","1804.0","465.0","713.0","4706.0"
"2013-01-22","8746.0","340.0","2680.0","1247.0","7300.0","4877.0","2144.0","511.0","776.0","4931.0"
"2013-01-23","8202.0","344.0","2920.0","1243.0","7251.0","4661.0","1968.0","453.0","816.0","4907.0"
"2013-01-24","7663.0","260.0","3108.0","1178.0","6595.0","4467.0","1961.0","439.0","762.0","4687.0"
"2013-01-25","6677.0","293.0","2512.0","992.0","5764.0","4653.0","1851.0","389.0","607.0","4482.0"
"2013-01-26","5038.0","172.0","1552.0","627.0","4891.0","3758.0","1565.0","302.0","484.0","3769.0"
"2013-01-27","5878.0","239.0","1923.0","852.0","5610.0","3927.0","1709.0","373.0","547.0","3857.0"
"2013-01-28","8249.0","326.0","2948.0","1115.0","6896.0","5092.0","1958.0","428.0","778.0","4880.0"
"2013-01-29","8396.0","355.0","3034.0","1156.0","7013.0","5043.0","1950.0","476.0","792.0","5266.0"
"2013-01-30","8122.0","309.0","3042.0","1277.0","6853.0","4921.0","2219.0","476.0","806.0","5403.0"
"2013-01-31","7768.0","290.0","2655.0","1169.0","6319.0","4467.0","2025.0","427.0","812.0","4914.0"
"2013-02-01","6530.0","284.0","2216.0","924.0","5556.0","4366.0","1847.0","410.0","599.0","4882.0"
"2013-02-02","4974.0","215.0","1561.0","658.0","4767.0","3719.0","1600.0","314.0","530.0","3834.0"
"2013-02-03","5899.0","253.0","2058.0","776.0","5151.0","3996.0","1841.0","450.0","541.0","3991.0"
"2013-02-04","7969.0","310.0","2975.0","1244.0","6839.0","4887.0","1998.0","507.0","815.0","5019.0"
"2013-02-05","8115.0","360.0","3069.0","1185.0","6751.0","5070.0","2104.0","534.0","880.0","4975.0"
"2013-02-06","7910.0","335.0","2958.0","1215.0","6468.0","4960.0","1980.0","525.0","1048.0","4837.0"
"2013-02-07","7850.0","343.0","2840.0","1233.0","6234.0","4901.0","2091.0","486.0","814.0","5137.0"
"2013-02-08","6412.0","268.0","2103.0","955.0","5254.0","4287.0","1784.0","388.0","691.0","4586.0"
"2013-02-09","5054.0","182.0","1504.0","627.0","4738.0","3588.0","1617.0","308.0","476.0","3572.0"
"2013-02-10","5884.0","208.0","1998.0","1021.0","4927.0","3740.0","1667.0","422.0","579.0","3873.0"
"2013-02-11","7605.0","336.0","2801.0","1289.0","6194.0","4655.0","1961.0","543.0","809.0","5167.0"
"2013-02-12","8046.0","353.0","2824.0","1273.0","6406.0","4891.0","1931.0","527.0","879.0","5494.0"
"2013-02-13","7442.0","325.0","2938.0","1287.0","6285.0","4809.0","1875.0","502.0","723.0","5018.0"
"2013-02-14","7156.0","267.0","2559.0","1112.0","5891.0","4295.0","1909.0","539.0","796.0","4580.0"
"2013-02-15","6070.0","274.0","2078.0","955.0","7697.0","3919.0","1885.0","406.0","713.0","4868.0"
"2013-02-16","5926.0","238.0","1605.0","588.0","4643.0","3771.0","1676.0","333.0","433.0","3793.0"
"2013-02-17","5973.0","231.0","2085.0","827.0","5250.0","4083.0","2136.0","364.0","567.0","4206.0"
"2013-02-18","7502.0","330.0","2614.0","1084.0","6228.0","5212.0","2477.0","478.0","839.0","4821.0"
"2013-02-19","8029.0","333.0","3023.0","1274.0","6878.0","5122.0","2213.0","488.0","913.0","5499.0"
"2013-02-20","7881.0","327.0","3110.0","1259.0","6182.0","5075.0","2683.0","544.0","949.0","5404.0"
"2013-02-21","7105.0","323.0","3005.0","1204.0","5903.0","4711.0","2101.0","569.0","819.0","6176.0"
"2013-02-22","6380.0","317.0","2286.0","974.0","5228.0","4197.0","1902.0","506.0","773.0","4932.0"
"2013-02-23","5322.0","193.0","1725.0","727.0","4527.0","3643.0","1664.0","380.0","507.0","3969.0"
"2013-02-24","6373.0","262.0","2405.0","912.0","4998.0","4388.0","3435.0","416.0","657.0","3940.0"
"2013-02-25","8666.0","387.0","3202.0","1384.0","6168.0","4932.0","2579.0","518.0","916.0","5219.0"
"2013-02-26","8692.0","384.0","3217.0","1314.0","6431.0","5220.0","2145.0","565.0","952.0","5713.0"
"2013-02-27","8679.0","346.0","2987.0","1539.0","6529.0","5093.0","2155.0","576.0","959.0","5433.0"
"2013-02-28","8454.0","347.0","2784.0","1438.0","5908.0","4970.0","2342.0","574.0","926.0","4893.0"
"2013-03-01","15710.0","443.0","2109.0","1077.0","5357.0","4483.0","1946.0","528.0","846.0","4498.0"
"2013-03-02","8281.0","303.0","1685.0","712.0","4498.0","3893.0","1657.0","372.0","550.0","3556.0"
"2013-03-03","7578.0","287.0","2137.0","967.0","4991.0","4335.0","1690.0","508.0","653.0","3978.0"
"2013-03-04","8986.0","360.0","2751.0","1292.0","6247.0","5185.0","2078.0","603.0","916.0","5094.0"
"2013-03-05","8848.0","337.0","2704.0","1346.0","6032.0","5158.0","2037.0","566.0","895.0","5204.0"
"2013-03-06","8552.0","364.0","2751.0","1266.0","6073.0","5254.0","2082.0","596.0","1003.0","5141.0"
"2013-03-07","9019.0","354.0","2636.0","1353.0","5820.0","5123.0","2702.0","505.0","969.0","5042.0"
"2013-03-08","6884.0","292.0","2238.0","941.0","4960.0","4389.0","3167.0","490.0","947.0","4490.0"
"2013-03-09","5701.0","206.0","1677.0","722.0","4334.0","3885.0","2101.0","357.0","528.0","3607.0"
"2013-03-10","6358.0","306.0","2028.0","896.0","4813.0","4142.0","2172.0","489.0","761.0","3975.0"
"2013-03-11","8450.0","351.0","2635.0","1229.0","6054.0","4997.0","2401.0","644.0","896.0","5293.0"
"2013-03-12","8655.0","313.0","2739.0","1225.0","6047.0","5115.0","2094.0","544.0","876.0","5067.0"
"2013-03-13","8945.0","331.0","2638.0","1178.0","5789.0","4893.0","1964.0","601.0","908.0","4805.0"
"2013-03-14","11100.0","365.0","2620.0","1207.0","6491.0","5146.0","2662.0","592.0","840.0","4961.0"
"2013-03-15","11065.0","519.0","2060.0","981.0","5029.0","4519.0","2856.0","483.0","768.0","4203.0"
"2013-03-16","6938.0","326.0","1475.0","642.0","5174.0","4175.0","10252.0","400.0","515.0","3757.0"
"2013-03-17","6361.0","303.0","1736.0","859.0","4624.0","4200.0","3860.0","413.0","580.0","3923.0"
"2013-03-18","8210.0","371.0","2236.0","1152.0","6056.0","5103.0","3723.0","535.0","821.0","5171.0"
"2013-03-19","8674.0","430.0","2644.0","1340.0","5843.0","5731.0","3389.0","656.0","903.0","6407.0"
"2013-03-20","8164.0","375.0","2604.0","1235.0","5714.0","6181.0","2766.0","607.0","940.0","5712.0"
"2013-03-21","8103.0","483.0","2409.0","1231.0","5313.0","5555.0","2384.0","606.0","881.0","5456.0"
"2013-03-22","6498.0","264.0","1864.0","926.0","4737.0","4415.0","2234.0","423.0","762.0","4840.0"
"2013-03-23","5835.0","165.0","1285.0","619.0","4017.0","5377.0","2942.0","295.0","555.0","5603.0"
"2013-03-24","6705.0","256.0","1862.0","758.0","4566.0","5677.0","2911.0","458.0","579.0","6258.0"
"2013-03-25","8640.0","371.0","2186.0","1062.0","5633.0","7457.0","3427.0","431.0","882.0","7357.0"
"2013-03-26","8699.0","311.0","2145.0","1080.0","5448.0","7249.0","3276.0","545.0","906.0","7015.0"
"2013-03-27","8047.0","264.0","2273.0","1196.0","5091.0","6670.0","3269.0","448.0","835.0","6926.0"
"2013-03-28","7453.0","252.0","1931.0","870.0","5031.0","6371.0","3355.0","398.0","942.0","6665.0"
"2013-03-29","5134.0","204.0","1511.0","767.0","4443.0","5820.0","3505.0","390.0","547.0","5812.0"
"2013-03-30","4160.0","174.0","1259.0","517.0","3664.0","5020.0","1878.0","331.0","438.0","4539.0"
"2013-03-31","4722.0","153.0","1451.0","680.0","4205.0","4645.0","850.0","360.0","525.0","4471.0"
"2013-04-01","6553.0","241.0","1961.0","886.0","5274.0","5461.0","506.0","434.0","736.0","5596.0"
"2013-04-02","7687.0","302.0","2192.0","1046.0","5535.0","5794.0","559.0","531.0","908.0","5744.0"
"2013-04-03","8273.0","279.0","2212.0","1055.0","5916.0","9540.0","564.0","586.0","870.0","6318.0"
"2013-04-04","7836.0","251.0","2072.0","1012.0","5662.0","6651.0","498.0","590.0","855.0","5988.0"
"2013-04-05","6474.0","274.0","1639.0","883.0","4223.0","5278.0","506.0","447.0","673.0","5260.0"
"2013-04-06","5136.0","181.0","1302.0","793.0","3244.0","4596.0","236.0","331.0","485.0","4288.0"
"2013-04-07","5769.0","222.0","1549.0","751.0","3706.0","4930.0","299.0","453.0","672.0","4456.0"
"2013-04-08","8526.0","374.0","2174.0","1112.0","4877.0","6289.0","316.0","519.0","929.0","6270.0"
"2013-04-09","8465.0","308.0","2274.0","1234.0","4608.0","6121.0","334.0","522.0","847.0","6733.0"
"2013-04-10","7692.0","320.0","2173.0","1163.0","4260.0","5862.0","309.0","506.0","868.0","5944.0"
"2013-04-11","8239.0","304.0","2324.0","1118.0","4217.0","5747.0","325.0","561.0","918.0","6444.0"
"2013-04-12","6929.0","229.0","1768.0","955.0","3548.0","5244.0","327.0","467.0","771.0","5525.0"
"2013-04-13","5110.0","166.0","1406.0","639.0","2986.0","4194.0","275.0","311.0","519.0","4811.0"
"2013-04-14","6180.0","206.0","2215.0","841.0","3358.0","4810.0","305.0","435.0","624.0","5461.0"
"2013-04-15","8928.0","310.0","2563.0","1274.0","4728.0","6261.0","360.0","561.0","964.0","7126.0"
"2013-04-16","9461.0","324.0","2699.0","1275.0","4631.0","6619.0","310.0","584.0","964.0","6797.0"
"2013-04-17","9263.0","331.0","2409.0","1267.0","4342.0","6300.0","367.0","600.0","1064.0","6834.0"
"2013-04-18","8337.0","297.0","2332.0","1167.0","3997.0","5941.0","326.0","512.0","850.0","6544.0"
"2013-04-19","7317.0","283.0","1970.0","850.0","3770.0","5144.0","335.0","579.0","693.0","9946.0"
"2013-04-20","4986.0","149.0","1353.0","586.0","2999.0","4294.0","260.0","365.0","531.0","5598.0"
"2013-04-21","13178.0","484.0","1856.0","865.0","3474.0","4966.0","292.0","631.0","725.0","5278.0"
"2013-04-22","10369.0","354.0","2489.0","1298.0","4482.0","6215.0","373.0","744.0","1025.0","7976.0"
"2013-04-23","9727.0","325.0","2343.0","1138.0","4250.0","5891.0","343.0","701.0","964.0","6940.0"
"2013-04-24","11027.0","318.0","2565.0","1240.0","4474.0","6472.0","380.0","800.0","1104.0","6966.0"
"2013-04-25","11909.0","338.0","2396.0","1242.0","4179.0","6534.0","391.0","788.0","1064.0","6610.0"
"2013-04-26","9240.0","341.0","1917.0","944.0","3721.0","5347.0","326.0","656.0","799.0","6122.0"
"2013-04-27","5722.0","168.0","1679.0","625.0","3097.0","4332.0","285.0","389.0","573.0","4323.0"
"2013-04-28","7831.0","257.0","1993.0","848.0","3599.0","4875.0","357.0","605.0","627.0","4945.0"
"2013-04-29","11773.0","361.0","2516.0","1235.0","4560.0","6149.0","401.0","710.0","1322.0","6558.0"
"2013-04-30","9784.0","348.0","2435.0","1051.0","4239.0","6044.0","374.0","620.0","1134.0","6369.0"
"2013-05-01","9240.0","282.0","2411.0","1027.0","3943.0","5612.0","436.0","588.0","1146.0","5897.0"
"2013-05-02","9194.0","284.0","2459.0","1123.0","4005.0","5924.0","472.0","617.0","1063.0","6486.0"
"2013-05-03","8530.0","257.0","1989.0","906.0","3711.0","5397.0","382.0","517.0","810.0","5765.0"
"2013-05-04","6449.0","217.0","1514.0","832.0","2981.0","4376.0","326.0","455.0","590.0","4197.0"
"2013-05-05","6966.0","273.0","1830.0","856.0","3259.0","4740.0","348.0","488.0","679.0","4451.0"
"2013-05-06","9939.0","390.0","2482.0","1177.0","4059.0","5942.0","347.0","655.0","908.0","5835.0"
"2013-05-07","9950.0","361.0","2215.0","1210.0","4048.0","5928.0","389.0","667.0","967.0","5869.0"
"2013-05-08","9354.0","358.0","2267.0","1195.0","4336.0","6113.0","282.0","637.0","951.0","5867.0"
"2013-05-09","9346.0","316.0","2250.0","1122.0","3971.0","5621.0","318.0","580.0","856.0","5441.0"
"2013-05-10","8664.0","353.0","1903.0","996.0","3552.0","5326.0","281.0","731.0","748.0","5176.0"
"2013-05-11","5766.0","219.0","1405.0","818.0","2959.0","4250.0","279.0","590.0","531.0","3955.0"
"2013-05-12","6516.0","296.0","1752.0","932.0","3198.0","4313.0","291.0","563.0","631.0","4220.0"
"2013-05-13","10011.0","367.0","2366.0","1180.0","4130.0","4361.0","274.0","585.0","871.0","5849.0"
"2013-05-14","9936.0","386.0","2442.0","1202.0","4336.0","5020.0","968.0","665.0","914.0","5805.0"
"2013-05-15","9169.0","355.0","2219.0","1177.0","4146.0","6235.0","3250.0","499.0","873.0","5462.0"
"2013-05-16","10360.0","344.0","2234.0","1160.0","4136.0","6730.0","3292.0","764.0","992.0","5708.0"
"2013-05-17","7675.0","270.0","1864.0","779.0","3275.0","6087.0","2867.0","600.0","785.0","4846.0"
"2013-05-18","5683.0","250.0","1377.0","644.0","2825.0","5132.0","2366.0","545.0","585.0","3549.0"
"2013-05-19","6141.0","224.0","1600.0","860.0","3029.0","5120.0","2214.0","505.0","668.0","3723.0"
