"date","Lyme_disease","Borrelia","Erythema_chronicum_migrans","Fever","Ixodes","Lyme_disease_controversy","Headache","Delayed_onset_muscle_soreness","Ixodes_ricinus","Vaccine"
"2015-02-09","3538.0","225.0","150.0","2022.0","77.0","94.0","892.0","924.0","42.0","1929.0"
"2015-02-10","3734.0","185.0","175.0","2044.0","49.0","130.0","821.0","857.0","60.0","1984.0"
"2015-02-11","3627.0","207.0","160.0","2075.0","46.0","142.0","851.0","1105.0","48.0","2089.0"
"2015-02-12","3416.0","197.0","152.0","2010.0","52.0","87.0","807.0","1034.0","63.0","1799.0"
"2015-02-13","2766.0","129.0","120.0","1807.0","33.0","74.0","772.0","808.0","47.0","1406.0"
"2015-02-14","1915.0","80.0","89.0","1310.0","23.0","63.0","653.0","433.0","32.0","953.0"
"2015-02-15","2228.0","110.0","116.0","1392.0","26.0","72.0","595.0","506.0","40.0","982.0"
"2015-02-16","2810.0","165.0","173.0","1901.0","43.0","90.0","839.0","808.0","44.0","1388.0"
"2015-02-17","2977.0","187.0","183.0","1982.0","44.0","94.0","888.0","947.0","45.0","1472.0"
"2015-02-18","3548.0","168.0","149.0","1872.0","44.0","77.0","887.0","881.0","92.0","1493.0"
"2015-02-19","3637.0","191.0","148.0","1895.0","43.0","102.0","979.0","964.0","71.0","1590.0"
"2015-02-20","3143.0","158.0","126.0","1607.0","46.0","89.0","852.0","860.0","42.0","1348.0"
"2015-02-21","2735.0","136.0","113.0","1440.0","39.0","85.0","641.0","561.0","33.0","916.0"
"2015-02-22","2929.0","148.0","142.0","1436.0","31.0","84.0","671.0","582.0","63.0","1163.0"
"2015-02-23","3563.0","181.0","150.0","1949.0","87.0","99.0","1043.0","916.0","83.0","1565.0"
"2015-02-24","3672.0","211.0","159.0","2105.0","96.0","103.0","996.0","941.0","73.0","1564.0"
"2015-02-25","3724.0","206.0","194.0","2005.0","61.0","109.0","971.0","1318.0","78.0","1697.0"
"2015-02-26","3595.0","207.0","136.0","1792.0","71.0","86.0","900.0","1305.0","43.0","1451.0"
"2015-02-27","3304.0","227.0","140.0","1810.0","34.0","93.0","905.0","1091.0","45.0","1297.0"
"2015-02-28","2296.0","116.0","89.0","1231.0","60.0","71.0","631.0","587.0","34.0","1039.0"
"2015-03-01","2960.0","141.0","118.0","1387.0","43.0","69.0","766.0","674.0","40.0","1025.0"
"2015-03-02","4034.0","184.0","143.0","2006.0","55.0","148.0","989.0","1016.0","70.0","1496.0"
"2015-03-03","3694.0","185.0","151.0","1839.0","68.0","126.0","972.0","900.0","63.0","1537.0"
"2015-03-04","3829.0","196.0","178.0","1954.0","53.0","122.0","894.0","1006.0","58.0","1692.0"
"2015-03-05","3621.0","180.0","136.0","1814.0","53.0","106.0","907.0","1235.0","43.0","1560.0"
"2015-03-06","3254.0","196.0","173.0","1560.0","56.0","120.0","683.0","972.0","55.0","1139.0"
"2015-03-07","2571.0","145.0","128.0","1325.0","44.0","87.0","649.0","548.0","39.0","792.0"
"2015-03-08","3174.0","163.0","115.0","1343.0","66.0","110.0","850.0","702.0","42.0","946.0"
"2015-03-09","3839.0","186.0","154.0","1977.0","74.0","115.0","908.0","947.0","74.0","1262.0"
"2015-03-10","3910.0","179.0","173.0","1894.0","85.0","143.0","1077.0","943.0","62.0","1473.0"
"2015-03-11","4080.0","207.0","156.0","1820.0","53.0","146.0","923.0","951.0","63.0","1449.0"
"2015-03-12","3473.0","186.0","171.0","1758.0","50.0","138.0","846.0","1030.0","59.0","1320.0"
"2015-03-13","3263.0","186.0","135.0","1634.0","52.0","112.0","831.0","818.0","62.0","1237.0"
"2015-03-14","2201.0","108.0","85.0","1287.0","34.0","90.0","653.0","529.0","42.0","772.0"
"2015-03-15","2367.0","147.0","124.0","1375.0","41.0","67.0","625.0","565.0","47.0","862.0"
"2015-03-16","3499.0","204.0","157.0","1895.0","60.0","126.0","890.0","883.0","83.0","1308.0"
"2015-03-17","3684.0","189.0","191.0","1927.0","46.0","111.0","981.0","932.0","89.0","1324.0"
"2015-03-18","3424.0","206.0","161.0","1798.0","86.0","120.0","932.0","1183.0","66.0","1206.0"
"2015-03-19","3392.0","194.0","144.0","1657.0","41.0","118.0","1010.0","971.0","78.0","1258.0"
"2015-03-20","3005.0","139.0","129.0","1445.0","38.0","133.0","735.0","821.0","62.0","1005.0"
"2015-03-21","2219.0","123.0","117.0","1060.0","40.0","77.0","581.0","561.0","39.0","755.0"
"2015-03-22","2365.0","143.0","113.0","1349.0","32.0","96.0","628.0","753.0","73.0","893.0"
"2015-03-23","3327.0","208.0","182.0","1734.0","62.0","122.0","934.0","991.0","76.0","1307.0"
"2015-03-24","3390.0","225.0","161.0","1611.0","70.0","127.0","848.0","886.0","65.0","1413.0"
"2015-03-25","4000.0","218.0","200.0","1832.0","57.0","136.0","923.0","1027.0","124.0","1426.0"
"2015-03-26","3668.0","169.0","170.0","1679.0","57.0","158.0","959.0","909.0","67.0","1309.0"
"2015-03-27","3488.0","198.0","154.0","1443.0","67.0","131.0","703.0","736.0","70.0","1218.0"
"2015-03-28","4102.0","129.0","124.0","1189.0","57.0","287.0","571.0","544.0","78.0","769.0"
"2015-03-29","2769.0","149.0","112.0","1318.0","73.0","126.0","686.0","650.0","51.0","888.0"
"2015-03-30","3685.0","243.0","184.0","1651.0","81.0","122.0","1080.0","821.0","65.0","1266.0"
"2015-03-31","4015.0","223.0","186.0","1834.0","67.0","128.0","984.0","843.0","72.0","1394.0"
"2015-04-01","41917.0","334.0","257.0","1659.0","157.0","545.0","948.0","869.0","103.0","1253.0"
"2015-04-02","40985.0","393.0","220.0","1434.0","171.0","514.0","955.0","863.0","128.0","1033.0"
"2015-04-03","15851.0","215.0","182.0","1326.0","131.0","248.0","730.0","691.0","59.0","839.0"
"2015-04-04","7647.0","170.0","145.0","1121.0","62.0","147.0","692.0","539.0","66.0","750.0"
"2015-04-05","6817.0","157.0","121.0","1110.0","61.0","127.0","588.0","505.0","68.0","662.0"
"2015-04-06","6484.0","196.0","178.0","1654.0","60.0","154.0","877.0","800.0","65.0","1030.0"
"2015-04-07","7640.0","226.0","242.0","1885.0","84.0","149.0","986.0","1017.0","78.0","1230.0"
"2015-04-08","17822.0","281.0","204.0","1787.0","69.0","215.0","1002.0","1028.0","91.0","1273.0"
"2015-04-09","7753.0","233.0","211.0","1672.0","75.0","217.0","920.0","902.0","75.0","1278.0"
"2015-04-10","6922.0","209.0","194.0","1492.0","111.0","206.0","737.0","847.0","110.0","1009.0"
"2015-04-11","5912.0","145.0","141.0","1140.0","56.0","176.0","603.0","501.0","66.0","737.0"
"2015-04-12","4353.0","175.0","166.0","1348.0","91.0","133.0","645.0","553.0","87.0","1041.0"
"2015-04-13","5733.0","283.0","250.0","1730.0","86.0","154.0","899.0","969.0","101.0","1404.0"
"2015-04-14","5769.0","253.0","161.0","1796.0","90.0","163.0","860.0","890.0","116.0","1410.0"
"2015-04-15","5117.0","241.0","210.0","1734.0","95.0","181.0","880.0","908.0","95.0","1375.0"
"2015-04-16","7178.0","261.0","188.0","1552.0","89.0","179.0","891.0","922.0","102.0","1384.0"
"2015-04-17","7927.0","225.0","176.0","1478.0","94.0","233.0","697.0","806.0","91.0","1303.0"
"2015-04-18","5067.0","209.0","161.0","1178.0","80.0","137.0","671.0","464.0","89.0","888.0"
"2015-04-19","4791.0","148.0","145.0","1252.0","49.0","152.0","617.0","585.0","96.0","1015.0"
"2015-04-20","6674.0","280.0","201.0","1608.0","108.0","175.0","920.0","898.0","108.0","1405.0"
"2015-04-21","6235.0","276.0","242.0","1709.0","116.0","193.0","955.0","786.0","97.0","1369.0"
"2015-04-22","6677.0","241.0","195.0","1700.0","99.0","196.0","853.0","1104.0","111.0","1547.0"
"2015-04-23","7009.0","225.0","226.0","1665.0","81.0","191.0","836.0","943.0","117.0","1445.0"
"2015-04-24","5068.0","171.0","205.0","1248.0","90.0","143.0","719.0","738.0","106.0","1144.0"
"2015-04-25","3543.0","133.0","142.0","1111.0","57.0","119.0","603.0","471.0","109.0","754.0"
"2015-04-26","3999.0","169.0","125.0","1264.0","69.0","125.0","702.0","669.0","70.0","928.0"
"2015-04-27","6807.0","260.0","240.0","1909.0","106.0","195.0","930.0","898.0","150.0","1389.0"
"2015-04-28","6113.0","236.0","222.0","1671.0","97.0","152.0","897.0","893.0","130.0","1466.0"
"2015-04-29","5416.0","233.0","223.0","1625.0","101.0","177.0","833.0","905.0","119.0","1366.0"
"2015-04-30","5216.0","229.0","198.0","1441.0","116.0","158.0","740.0","888.0","113.0","1332.0"
"2015-05-01","4955.0","187.0","197.0","1216.0","71.0","203.0","650.0","756.0","94.0","1115.0"
"2015-05-02","3638.0","130.0","151.0","953.0","62.0","162.0","586.0","486.0","82.0","819.0"
"2015-05-03","4348.0","206.0","182.0","1180.0","73.0","137.0","626.0","561.0","119.0","854.0"
"2015-05-04","6795.0","274.0","273.0","1669.0","131.0","187.0","840.0","831.0","141.0","1320.0"
"2015-05-05","6835.0","251.0","256.0","1541.0","100.0","190.0","996.0","884.0","138.0","1396.0"
"2015-05-06","6205.0","235.0","244.0","1586.0","105.0","212.0","907.0","1024.0","135.0","1352.0"
"2015-05-07","5831.0","263.0","244.0","1428.0","94.0","179.0","797.0","968.0","137.0","1316.0"
"2015-05-08","8835.0","225.0","222.0","1337.0","99.0","250.0","785.0","761.0","310.0","984.0"
"2015-05-09","11046.0","189.0","138.0","1027.0","99.0","210.0","586.0","453.0","129.0","651.0"
"2015-05-10","9232.0","196.0","196.0","1083.0","89.0","210.0","671.0","517.0","165.0","853.0"
"2015-05-11","12869.0","281.0","275.0","1609.0","125.0","275.0","821.0","812.0","198.0","1298.0"
"2015-05-12","9317.0","333.0","236.0","1505.0","120.0","214.0","873.0","820.0","162.0","1393.0"
"2015-05-13","7282.0","217.0","208.0","1506.0","111.0","169.0","745.0","870.0","139.0","1474.0"
"2015-05-14","7927.0","215.0","203.0","1357.0","94.0","230.0","775.0","865.0","172.0","1149.0"
"2015-05-15","7094.0","205.0","229.0","1108.0","104.0","178.0","735.0","806.0","140.0","1089.0"
"2015-05-16","4431.0","158.0","136.0","973.0","99.0","119.0","550.0","491.0","131.0","744.0"
"2015-05-17","4390.0","171.0","177.0","1123.0","85.0","148.0","559.0","517.0","122.0","894.0"
"2015-05-18","5723.0","248.0","525.0","1491.0","88.0","198.0","782.0","1083.0","138.0","1103.0"
"2015-05-19","6212.0","203.0","295.0","1483.0","88.0","200.0","763.0","926.0","138.0","1275.0"
"2015-05-20","8795.0","242.0","233.0","1365.0","96.0","219.0","886.0","844.0","143.0","1198.0"
"2015-05-21","9857.0","261.0","274.0","1485.0","119.0","214.0","740.0","847.0","150.0","1178.0"
"2015-05-22","7636.0","216.0","213.0","1072.0","79.0","203.0","721.0","619.0","110.0","979.0"
"2015-05-23","5211.0","153.0","126.0","976.0","57.0","142.0","532.0","433.0","115.0","612.0"
"2015-05-24","10998.0","221.0","168.0","1042.0","67.0","261.0","521.0","458.0","125.0","718.0"
"2015-05-25","7979.0","221.0","184.0","1249.0","70.0","296.0","727.0","639.0","171.0","876.0"
"2015-05-26","7074.0","222.0","324.0","1464.0","108.0","256.0","830.0","754.0","155.0","1016.0"
"2015-05-27","7268.0","254.0","282.0","1610.0","100.0","311.0","906.0","803.0","139.0","1149.0"
"2015-05-28","6717.0","234.0","306.0","1356.0","117.0","200.0","823.0","855.0","154.0","1041.0"
"2015-05-29","5335.0","223.0","250.0","1252.0","93.0","170.0","680.0","763.0","105.0","967.0"
"2015-05-30","4464.0","172.0","171.0","1027.0","73.0","140.0","580.0","534.0","109.0","676.0"
"2015-05-31","4143.0","168.0","203.0","1053.0","93.0","156.0","579.0","514.0","137.0","889.0"
"2015-06-01","5289.0","203.0","275.0","1374.0","81.0","179.0","748.0","734.0","149.0","1009.0"
"2015-06-02","5488.0","235.0","262.0","1406.0","102.0","195.0","809.0","771.0","139.0","981.0"
"2015-06-03","5272.0","206.0","258.0","1406.0","76.0","157.0","793.0","809.0","108.0","986.0"
"2015-06-04","5133.0","235.0","265.0","1307.0","78.0","158.0","760.0","969.0","138.0","1108.0"
"2015-06-05","5479.0","198.0","393.0","1199.0","80.0","199.0","645.0","699.0","146.0","920.0"
"2015-06-06","3531.0","156.0","178.0","1274.0","60.0","112.0","574.0","451.0","105.0","660.0"
"2015-06-07","3489.0","151.0","172.0","1027.0","57.0","154.0","568.0","477.0","108.0","763.0"
"2015-06-08","5836.0","250.0","320.0","1436.0","92.0","221.0","710.0","830.0","144.0","1104.0"
"2015-06-09","5907.0","236.0","280.0","1381.0","100.0","281.0","776.0","760.0","142.0","1073.0"
"2015-06-10","5316.0","226.0","307.0","1347.0","85.0","177.0","743.0","871.0","132.0","1180.0"
"2015-06-11","6531.0","301.0","279.0","1198.0","82.0","156.0","784.0","853.0","140.0","979.0"
"2015-06-12","4535.0","236.0","243.0","1122.0","81.0","178.0","601.0","751.0","126.0","929.0"
"2015-06-13","6588.0","148.0","205.0","895.0","64.0","126.0","492.0","450.0","75.0","774.0"
"2015-06-14","4202.0","142.0","194.0","806.0","64.0","102.0","480.0","598.0","119.0","615.0"
"2015-06-15","5636.0","213.0","380.0","1107.0","101.0","186.0","710.0","803.0","134.0","869.0"
"2015-06-16","5797.0","209.0","360.0","895.0","91.0","213.0","655.0","819.0","131.0","930.0"
"2015-06-17","4911.0","160.0","300.0","456.0","85.0","168.0","697.0","849.0","114.0","836.0"
"2015-06-18","2987.0","115.0","305.0","487.0","68.0","275.0","590.0","773.0","90.0","800.0"
"2015-06-19","2303.0","93.0","233.0","449.0","63.0","183.0","440.0","634.0","123.0","670.0"
"2015-06-20","1608.0","66.0","193.0","347.0","34.0","217.0","369.0","461.0","99.0","466.0"
"2015-06-21","1550.0","70.0","166.0","329.0","49.0","116.0","411.0","424.0","95.0","555.0"
"2015-06-22","2362.0","94.0","297.0","485.0","72.0","169.0","577.0","697.0","125.0","702.0"
"2015-06-23","3229.0","114.0","292.0","570.0","58.0","185.0","556.0","652.0","121.0","777.0"
"2015-06-24","3592.0","133.0","275.0","692.0","63.0","160.0","604.0","697.0","104.0","678.0"
"2015-06-25","3475.0","122.0","265.0","752.0","133.0","316.0","636.0","688.0","110.0","745.0"
"2015-06-26","3335.0","129.0","255.0","718.0","62.0","137.0","476.0","560.0","93.0","640.0"
"2015-06-27","3304.0","99.0","145.0","638.0","53.0","84.0","307.0","330.0","64.0","445.0"
"2015-06-28","2922.0","84.0","144.0","767.0","47.0","99.0","416.0","415.0","85.0","456.0"
"2015-06-29","35667.0","253.0","292.0","1022.0","118.0","392.0","501.0","640.0","136.0","703.0"
"2015-06-30","81585.0","503.0","313.0","996.0","261.0","827.0","523.0","604.0","169.0","791.0"
"2015-07-01","29068.0","287.0","291.0","1002.0","127.0","327.0","515.0","677.0","129.0","909.0"
"2015-07-02","13231.0","228.0","674.0","1017.0","71.0","188.0","517.0","673.0","95.0","968.0"
"2015-07-03","8544.0","262.0","469.0","857.0","68.0","160.0","463.0","558.0","97.0","636.0"
"2015-07-04","5991.0","128.0","173.0","673.0","54.0","125.0","363.0","382.0","71.0","580.0"
"2015-07-05","5767.0","94.0","183.0","712.0","49.0","123.0","438.0","416.0","91.0","616.0"
"2015-07-06","13193.0","202.0","300.0","1108.0","85.0","245.0","537.0","593.0","112.0","866.0"
"2015-07-07","7266.0","165.0","286.0","1050.0","73.0","194.0","541.0","610.0","113.0","852.0"
"2015-07-08","6781.0","206.0","262.0","1016.0","69.0","187.0","543.0","685.0","89.0","733.0"
"2015-07-09","6063.0","357.0","283.0","955.0","88.0","168.0","530.0","677.0","100.0","920.0"
"2015-07-10","5085.0","196.0","207.0","846.0","45.0","150.0","478.0","655.0","86.0","641.0"
"2015-07-11","3524.0","111.0","172.0","660.0","48.0","99.0","533.0","356.0","65.0","493.0"
"2015-07-12","3679.0","132.0","162.0","743.0","32.0","127.0","413.0","425.0","113.0","526.0"
"2015-07-13","5343.0","180.0","291.0","973.0","93.0","170.0","525.0","759.0","114.0","631.0"
"2015-07-14","6896.0","216.0","249.0","1016.0","70.0","188.0","579.0","643.0","100.0","755.0"
"2015-07-15","7912.0","204.0","259.0","951.0","75.0","167.0","610.0","762.0","110.0","765.0"
"2015-07-16","7285.0","181.0","272.0","1012.0","65.0","187.0","547.0","733.0","68.0","749.0"
"2015-07-17","5809.0","164.0","271.0","882.0","63.0","183.0","399.0","630.0","79.0","526.0"
"2015-07-18","3881.0","132.0","157.0","671.0","42.0","116.0","368.0","330.0","71.0","470.0"
"2015-07-19","4293.0","139.0","237.0","792.0","54.0","109.0","398.0","448.0","100.0","496.0"
"2015-07-20","5403.0","219.0","304.0","1030.0","68.0","168.0","490.0","627.0","115.0","733.0"
"2015-07-21","5470.0","205.0","272.0","1028.0","69.0","174.0","587.0","679.0","92.0","685.0"
"2015-07-22","5115.0","180.0","241.0","1087.0","88.0","157.0","537.0","757.0","104.0","730.0"
"2015-07-23","4619.0","182.0","228.0","1017.0","66.0","138.0","516.0","772.0","74.0","740.0"
"2015-07-24","4195.0","156.0","181.0","805.0","59.0","156.0","495.0","585.0","62.0","626.0"
"2015-07-25","3352.0","105.0","139.0","690.0","53.0","100.0","346.0","478.0","73.0","497.0"
"2015-07-26","4275.0","98.0","131.0","749.0","88.0","88.0","415.0","424.0","58.0","441.0"
"2015-07-27","8935.0","193.0","235.0","933.0","90.0","200.0","528.0","624.0","91.0","685.0"
"2015-07-28","6310.0","318.0","236.0","1041.0","95.0","160.0","504.0","692.0","73.0","754.0"
"2015-07-29","5133.0","189.0","212.0","1073.0","76.0","154.0","486.0","722.0","98.0","797.0"
"2015-07-30","5143.0","185.0","163.0","1020.0","46.0","166.0","512.0","662.0","70.0","700.0"
"2015-07-31","5054.0","167.0","134.0","786.0","61.0","158.0","478.0","549.0","71.0","682.0"
"2015-08-01","3457.0","116.0","145.0","714.0","36.0","108.0","417.0","377.0","66.0","563.0"
"2015-08-02","3215.0","106.0","135.0","779.0","48.0","109.0","372.0","376.0","75.0","582.0"
"2015-08-03","4197.0","137.0","193.0","882.0","56.0","156.0","427.0","479.0","54.0","585.0"
"2015-08-04","5203.0","186.0","252.0","1069.0","54.0","181.0","548.0","644.0","71.0","728.0"
"2015-08-05","4090.0","177.0","238.0","943.0","43.0","166.0","523.0","2549.0","67.0","666.0"
"2015-08-06","3978.0","203.0","389.0","900.0","44.0","122.0","488.0","661.0","68.0","788.0"
"2015-08-07","4002.0","159.0","325.0","874.0","58.0","294.0","486.0","547.0","82.0","651.0"
"2015-08-08","3164.0","122.0","148.0","712.0","40.0","278.0","387.0","333.0","60.0","465.0"
"2015-08-09","2928.0","131.0","153.0","763.0","66.0","97.0","396.0","355.0","56.0","517.0"
"2015-08-10","3723.0","158.0","189.0","921.0","45.0","116.0","494.0","537.0","76.0","728.0"
"2015-08-11","4061.0","169.0","195.0","999.0","39.0","138.0","518.0","530.0","58.0","748.0"
"2015-08-12","3529.0","164.0","166.0","868.0","44.0","123.0","441.0","601.0","72.0","635.0"
"2015-08-13","3744.0","178.0","152.0","867.0","48.0","127.0","539.0","569.0","81.0","791.0"
"2015-08-14","3780.0","160.0","147.0","843.0","50.0","139.0","518.0","450.0","54.0","666.0"
"2015-08-15","3000.0","116.0","137.0","688.0","24.0","97.0","412.0","361.0","63.0","492.0"
"2015-08-16","3021.0","139.0","133.0","791.0","41.0","124.0","420.0","352.0","57.0","631.0"
"2015-08-17","4129.0","194.0","201.0","916.0","43.0","208.0","679.0","633.0","78.0","743.0"
"2015-08-18","4374.0","196.0","205.0","1039.0","54.0","267.0","656.0","703.0","67.0","805.0"
"2015-08-19","4057.0","118.0","176.0","1063.0","37.0","156.0","551.0","704.0","88.0","776.0"
"2015-08-20","3601.0","182.0","174.0","894.0","101.0","135.0","588.0","645.0","65.0","702.0"
"2015-08-21","3665.0","151.0","140.0","781.0","43.0","127.0","447.0","667.0","75.0","613.0"
"2015-08-22","2851.0","107.0","96.0","688.0","55.0","135.0","419.0","390.0","38.0","561.0"
"2015-08-23","3194.0","128.0","117.0","795.0","53.0","150.0","407.0","422.0","47.0","583.0"
"2015-08-24","4416.0","178.0","178.0","1048.0","79.0","133.0","573.0","624.0","94.0","692.0"
"2015-08-25","4240.0","178.0","181.0","1048.0","55.0","123.0","491.0","616.0","80.0","780.0"
"2015-08-26","3513.0","183.0","170.0","1059.0","43.0","137.0","509.0","709.0","59.0","740.0"
"2015-08-27","3437.0","167.0","152.0","987.0","37.0","162.0","506.0","673.0","65.0","660.0"
"2015-08-28","3188.0","159.0","144.0","874.0","36.0","162.0","470.0","519.0","57.0","612.0"
"2015-08-29","2527.0","102.0","110.0","701.0","39.0","176.0","386.0","352.0","49.0","448.0"
"2015-08-30","3197.0","144.0","118.0","832.0","42.0","106.0","454.0","441.0","66.0","537.0"
"2015-08-31","4207.0","167.0","171.0","1058.0","66.0","157.0","599.0","625.0","54.0","705.0"
"2015-09-01","4331.0","181.0","162.0","1088.0","43.0","168.0","615.0","544.0","65.0","707.0"
"2015-09-02","5395.0","180.0","211.0","1133.0","58.0","274.0","594.0","611.0","63.0","727.0"
"2015-09-03","10010.0","209.0","183.0","1200.0","73.0","269.0","591.0","711.0","78.0","1071.0"
"2015-09-04","4415.0","168.0","156.0","986.0","38.0","151.0","505.0","518.0","61.0","682.0"
"2015-09-05","2870.0","104.0","90.0","788.0","38.0","97.0","371.0","384.0","56.0","456.0"
"2015-09-06","2761.0","137.0","101.0","783.0","36.0","102.0","517.0","384.0","44.0","581.0"
"2015-09-07","3328.0","175.0","162.0","1066.0","59.0","96.0","529.0","560.0","88.0","740.0"
"2015-09-08","3909.0","192.0","210.0","1240.0","63.0","144.0","597.0","581.0","83.0","799.0"
"2015-09-09","4315.0","179.0","181.0","1244.0","56.0","213.0","504.0","669.0","58.0","865.0"
"2015-09-10","4235.0","173.0","167.0","1119.0","40.0","125.0","500.0","582.0","61.0","821.0"
"2015-09-11","3965.0","152.0","155.0","931.0","68.0","160.0","534.0","950.0","53.0","707.0"
"2015-09-12","2556.0","109.0","119.0","803.0","49.0","81.0","430.0","366.0","50.0","652.0"
"2015-09-13","2656.0","133.0","120.0","845.0","41.0","87.0","416.0","391.0","44.0","629.0"
"2015-09-14","3932.0","194.0","186.0","1344.0","47.0","133.0","666.0","676.0","70.0","886.0"
"2015-09-15","3821.0","188.0","220.0","1302.0","51.0","135.0","616.0","717.0","57.0","865.0"
"2015-09-16","3254.0","158.0","149.0","963.0","46.0","106.0","495.0","580.0","50.0","679.0"
"2015-09-17","3959.0","187.0","182.0","1241.0","38.0","130.0","572.0","646.0","74.0","1214.0"
"2015-09-18","3480.0","158.0","148.0","1064.0","47.0","122.0","618.0","657.0","56.0","892.0"
"2015-09-19","2722.0","132.0","106.0","829.0","51.0","105.0","432.0","312.0","55.0","550.0"
"2015-09-20","2875.0","158.0","121.0","955.0","41.0","111.0","435.0","471.0","54.0","619.0"
"2015-09-21","4520.0","187.0","174.0","1196.0","44.0","143.0","565.0","679.0","57.0","758.0"
"2015-09-22","16561.0","214.0","213.0","1280.0","68.0","216.0","686.0","571.0","91.0","813.0"
"2015-09-23","8501.0","213.0","206.0","1238.0","49.0","170.0","538.0","663.0","54.0","890.0"
"2015-09-24","6626.0","224.0","157.0","1016.0","56.0","177.0","515.0","677.0","67.0","851.0"
"2015-09-25","4730.0","185.0","158.0","1049.0","40.0","124.0","479.0","627.0","72.0","818.0"
"2015-09-26","2854.0","107.0","106.0","800.0","39.0","79.0","386.0","333.0","48.0","531.0"
"2015-09-27","3211.0","108.0","106.0","945.0","54.0","177.0","417.0","417.0","56.0","622.0"
"2015-09-28","4405.0","199.0","169.0","1101.0","45.0","174.0","589.0","656.0","63.0","893.0"
"2015-09-29","13735.0","233.0","216.0","1205.0","92.0","278.0","639.0","654.0","78.0","846.0"
"2015-09-30","6008.0","225.0","192.0","1351.0","72.0","167.0","688.0","714.0","52.0","847.0"
"2015-10-01","4087.0","172.0","184.0","1187.0","34.0","116.0","540.0","592.0","70.0","758.0"
"2015-10-02","3645.0","152.0","169.0","1086.0","75.0","129.0","520.0","524.0","59.0","716.0"
"2015-10-03","4308.0","127.0","117.0","834.0","33.0","155.0","431.0","380.0","52.0","578.0"
"2015-10-04","3626.0","154.0","122.0","968.0","47.0","120.0","463.0","388.0","67.0","690.0"
"2015-10-05","4468.0","238.0","147.0","1260.0","48.0","147.0","570.0","630.0","77.0","936.0"
"2015-10-06","4441.0","199.0","152.0","1385.0","64.0","165.0","649.0","635.0","87.0","1060.0"
"2015-10-07","4105.0","183.0","188.0","1320.0","61.0","135.0","667.0","731.0","86.0","1058.0"
"2015-10-08","4832.0","187.0","156.0","1257.0","60.0","140.0","1001.0","684.0","64.0","1002.0"
"2015-10-09","39407.0","251.0","156.0","1130.0","93.0","1522.0","512.0","523.0","64.0","731.0"
"2015-10-10","18412.0","147.0","127.0","848.0","55.0","747.0","479.0","352.0","47.0","530.0"
"2015-10-11","7859.0","173.0","118.0","1082.0","60.0","323.0","466.0","390.0","64.0","718.0"
"2015-10-13","9648.0","247.0","184.0","1275.0","55.0","304.0","610.0","590.0","81.0","1000.0"
"2015-10-14","5579.0","197.0","184.0","1142.0","72.0","218.0","728.0","763.0","76.0","1226.0"
"2015-10-15","5163.0","210.0","162.0","1190.0","72.0","199.0","545.0","680.0","67.0","1022.0"
"2015-10-16","4014.0","159.0","142.0","1093.0","38.0","157.0","598.0","605.0","73.0","887.0"
"2015-10-17","3674.0","135.0","105.0","922.0","50.0","156.0","416.0","376.0","43.0","636.0"
"2015-10-18","3473.0","129.0","123.0","916.0","48.0","141.0","526.0","375.0","51.0","715.0"
"2015-10-19","4022.0","163.0","142.0","1209.0","59.0","160.0","673.0","656.0","44.0","976.0"
"2015-10-20","4045.0","195.0","201.0","1170.0","70.0","153.0","571.0","617.0","45.0","1062.0"
"2015-10-21","4915.0","261.0","181.0","1269.0","73.0","199.0","588.0","682.0","79.0","982.0"
"2015-10-22","4443.0","211.0","127.0","1107.0","89.0","168.0","518.0","667.0","61.0","896.0"
"2015-10-23","3539.0","177.0","153.0","991.0","53.0","108.0","542.0","624.0","56.0","845.0"
"2015-10-24","2591.0","130.0","103.0","787.0","38.0","76.0","476.0","335.0","43.0","695.0"
"2015-10-25","3221.0","185.0","123.0","975.0","53.0","112.0","466.0","441.0","51.0","818.0"
"2015-10-26","5180.0","222.0","183.0","1218.0","85.0","179.0","670.0","644.0","85.0","982.0"
"2015-10-27","4559.0","264.0","185.0","1302.0","67.0","206.0","704.0","707.0","72.0","1034.0"
"2015-10-28","3910.0","203.0","187.0","1333.0","84.0","208.0","649.0","751.0","73.0","1031.0"
"2015-10-29","3673.0","187.0","177.0","3246.0","81.0","152.0","630.0","718.0","76.0","1000.0"
"2015-10-30","4076.0","147.0","197.0","1191.0","58.0","151.0","589.0","535.0","67.0","905.0"
"2015-10-31","2677.0","121.0","114.0","872.0","38.0","94.0","470.0","316.0","52.0","602.0"
"2015-11-01","2743.0","130.0","126.0","876.0","34.0","74.0","485.0","328.0","63.0","605.0"
"2015-11-02","3906.0","198.0","171.0","1215.0","64.0","132.0","585.0","718.0","78.0","1041.0"
"2015-11-03","4125.0","220.0","172.0","1251.0","58.0","168.0","721.0","642.0","71.0","1062.0"
"2015-11-04","4631.0","229.0","221.0","1351.0","149.0","166.0","775.0","691.0","78.0","1084.0"
"2015-11-05","3765.0","177.0","168.0","1246.0","48.0","127.0","613.0","639.0","69.0","981.0"
"2015-11-06","4048.0","182.0","160.0","1090.0","63.0","170.0","571.0","554.0","66.0","894.0"
"2015-11-07","2672.0","125.0","115.0","911.0","36.0","97.0","702.0","373.0","45.0","609.0"
